~from,~to,~label,~id,action_chat:Int,action_sharepii:Int,action_partyjoin:Int,action_randomheal:Int,action_endorse:Int,action_report:Int
fc3274fa-f3da-40a5-bb04-1addd8e3cc7c,6469b6b5-2351-443b-8587-78273c02da70,Interactions,52196c92-a2f2-4dbc-86ac-120fbb517cf2,1166,1,9,2,9,0
fc3274fa-f3da-40a5-bb04-1addd8e3cc7c,050b950a-c2a0-4994-800c-de28e978050f,Interactions,0ad5f393-64d7-45a6-8803-d3e1d0c2f84f,1332,0,1,0,11,0
fc3274fa-f3da-40a5-bb04-1addd8e3cc7c,ef9862bf-d722-43ce-820a-2f8357192e7d,Interactions,e2231737-531e-417c-a50f-e62d22fb5061,978,3,5,0,11,0
fc3274fa-f3da-40a5-bb04-1addd8e3cc7c,e1979a66-2ca7-470b-a3cb-0ca3ca971983,Interactions,74650366-f691-425e-81ed-e956c96abc4f,5322,0,3,1,0,0
dea4bfc7-bfb2-4c22-8398-8be681ce68a1,c9125626-e668-49bf-ae35-1dae2a1b824e,Interactions,1a36f093-a3a1-4ee9-babf-5f923c79a899,2758,1,2,0,2,0
dea4bfc7-bfb2-4c22-8398-8be681ce68a1,8f11085f-702c-4c75-a2f3-ea98b88eb192,Interactions,67f4a702-2a55-4b19-a026-c14df3a71f00,2656,0,1,0,2,0
dea4bfc7-bfb2-4c22-8398-8be681ce68a1,fe18bda0-a06a-428c-aa9b-38c16ed6bea1,Interactions,0a649128-9ef6-4ad6-baa3-8ef636fd6d57,3937,1,1,1,8,0
dea4bfc7-bfb2-4c22-8398-8be681ce68a1,4b32fadb-58af-4259-8f92-eadf31695cbb,Interactions,82f20695-c590-4a6e-865b-060d6c9bfcb6,523,0,2,0,1,0
dea4bfc7-bfb2-4c22-8398-8be681ce68a1,16115afe-fa84-4e14-9a44-940cd476ccde,Interactions,262e8b67-5d88-405c-baf4-9e0ea07ccdbe,357,1,3,2,6,0
dea4bfc7-bfb2-4c22-8398-8be681ce68a1,e263cab2-ad63-485d-8864-a35f9c0e3f0f,Interactions,27178931-0db7-4273-8483-c8d164247e8b,323,1,5,0,8,0
dea4bfc7-bfb2-4c22-8398-8be681ce68a1,32078573-1703-480e-baa4-d00141c81928,Interactions,c801efa1-7d5f-4d67-a11c-9fbc091e25f7,2755,0,8,0,11,0
dea4bfc7-bfb2-4c22-8398-8be681ce68a1,0f854d39-a807-46cc-9b16-c52473e0755b,Interactions,398287e2-3fd8-42d3-b199-4a3e2f7a9893,119,1,13,0,1,0
dea4bfc7-bfb2-4c22-8398-8be681ce68a1,77dece10-1ebf-4704-9d7e-b6c9bf74ba65,Interactions,16da511d-9980-4c00-b6d9-17616cd9be40,1937,0,3,2,10,0
dea4bfc7-bfb2-4c22-8398-8be681ce68a1,7cec43ec-956c-42d6-afa4-852e42160486,Interactions,1358fc57-0246-45e9-ab1b-516bdf5c1265,517,1,4,0,10,0
dea4bfc7-bfb2-4c22-8398-8be681ce68a1,cd1c3cdf-4aca-4e16-a0a6-e62f7360e286,Interactions,6e1cb9c2-59cb-40a7-b604-4ed340c45e66,1530,0,1,1,6,0
dea4bfc7-bfb2-4c22-8398-8be681ce68a1,d0e2dfcc-6310-4cfc-b74a-c978e8e772f2,Interactions,a572fa46-7c86-482e-ba11-caddc16ffc9a,581,3,14,1,2,0
d2c30ccc-afaf-4d32-a295-594ca80aa7bb,5c989816-ddbd-474c-83c0-048a9c773fed,Interactions,6dabf22c-a35b-4c9a-bdbd-f5233e17794a,2979,0,0,0,1,0
d2c30ccc-afaf-4d32-a295-594ca80aa7bb,cf3c958e-14e3-42ba-8007-cd19fd687d36,Interactions,ae3d43f5-354d-47d0-81f4-b65555505c17,5390,0,11,0,5,0
d2c30ccc-afaf-4d32-a295-594ca80aa7bb,6e851c31-d74b-46ab-9763-47dead2465be,Interactions,6e2ff53d-196a-40bc-9005-abaadd41c986,405,1,9,0,13,0
d2c30ccc-afaf-4d32-a295-594ca80aa7bb,6df2bb2f-c982-4d2a-9b57-cec0f129d88f,Interactions,d542482a-8cc3-44a1-a7d0-264ad4ee39a8,4502,1,0,1,6,1
d2c30ccc-afaf-4d32-a295-594ca80aa7bb,10781bbd-7bcf-4579-8255-b8164ad8ab1f,Interactions,04e853f1-7118-40f6-87e1-3acf5b02cac6,840,0,2,1,2,0
d2c30ccc-afaf-4d32-a295-594ca80aa7bb,db17c1c7-c2f7-49dc-a88e-c5b9f74cd3e0,Interactions,04752999-eb00-46d3-b5de-ea69128f1cc6,4377,2,0,1,5,0
d2c30ccc-afaf-4d32-a295-594ca80aa7bb,24df66ba-1cfe-4e50-ab23-9c49d4574bd2,Interactions,7f74f6aa-740a-480b-848c-b63c405fbe25,2804,0,2,2,3,0
d2c30ccc-afaf-4d32-a295-594ca80aa7bb,189823d2-1d27-47f6-ac50-54eccc5babee,Interactions,392fffac-9f7d-4cb1-a4ee-3216ad2bb206,3631,0,4,1,8,0
d2c30ccc-afaf-4d32-a295-594ca80aa7bb,5705ab95-a508-4323-8a9f-27c77381d0e2,Interactions,427e9ad8-37f2-4d5b-a76e-c05add9c921e,2402,2,3,0,5,0
d2c30ccc-afaf-4d32-a295-594ca80aa7bb,b815533d-3460-490f-89e0-e47321382cea,Interactions,f4e22977-1912-4d4a-9c4b-19e616ca3929,3969,2,0,1,8,0
d2c30ccc-afaf-4d32-a295-594ca80aa7bb,b976db95-d6c1-4bc5-8f4a-8f65f7683164,Interactions,8e66d447-4d19-4c11-9310-75508771afcf,1830,1,2,1,1,0
d2c30ccc-afaf-4d32-a295-594ca80aa7bb,2e79367f-2caa-4f39-90d8-d9e341262b46,Interactions,26d85707-4dd1-4335-aff6-12ff3583dcd1,1975,1,0,1,5,0
d2c30ccc-afaf-4d32-a295-594ca80aa7bb,770c8261-dba2-469a-b489-945924555db7,Interactions,e85b6aed-df43-42a4-9a51-e9fdc22ea32f,2311,0,9,0,0,0
d2c30ccc-afaf-4d32-a295-594ca80aa7bb,bb7e8e4d-234a-4cc2-a5f9-f6f014f4ce45,Interactions,69cd2524-c91f-4264-a706-94f17fd51b82,2290,1,11,1,7,0
4f77c19e-7bed-4c14-9d72-83fcf897cf46,0e278f68-9b59-49fa-8442-bbce8da70d99,Interactions,208d8895-874e-4254-90d7-63296e0769dd,504,1,1,1,6,0
4f77c19e-7bed-4c14-9d72-83fcf897cf46,e7684848-a35c-4a9c-b429-37ed6898dc50,Interactions,f0bc5318-95ae-4a29-af8b-7464a152b78e,3067,1,2,0,0,1
4f77c19e-7bed-4c14-9d72-83fcf897cf46,da973ad1-4a8c-4d05-bbc4-f519a5384126,Interactions,ba6651b8-7858-44df-a7ae-f47b0bd0bbcd,659,0,10,2,4,0
4f77c19e-7bed-4c14-9d72-83fcf897cf46,f68eeb6a-bc9c-4a3c-9028-e3979812c893,Interactions,5a6ce687-0316-406b-bc95-234700a0c09e,382,0,2,0,4,0
4f77c19e-7bed-4c14-9d72-83fcf897cf46,42fb3428-09f2-40e5-bbb3-3e9f320f101f,Interactions,30fc32aa-c561-4524-9bb1-4e99c7ab9f86,4609,0,6,0,13,0
4f77c19e-7bed-4c14-9d72-83fcf897cf46,db69e857-ef54-43a7-9d3e-59567036af31,Interactions,0512813e-34e6-4a92-b181-ff36fe9a3f2b,2345,0,0,0,0,0
4f77c19e-7bed-4c14-9d72-83fcf897cf46,53bdc9fd-008f-4218-8612-b9ee441f306e,Interactions,a69713b9-7acb-456c-8cf6-a012bf286351,5392,0,3,1,1,0
4f77c19e-7bed-4c14-9d72-83fcf897cf46,1de870ec-bc35-439c-aa1a-45c2faea962e,Interactions,43a1b0f3-4002-43a7-bd31-dd86b1bee41f,5209,2,13,0,9,0
4f77c19e-7bed-4c14-9d72-83fcf897cf46,2900ca79-a2f4-4fe8-903c-880156fcabcb,Interactions,7c09ce2c-8982-4095-8cf3-b8b2e7dd1b15,3085,0,0,1,3,0
4f77c19e-7bed-4c14-9d72-83fcf897cf46,b0deaf96-20ec-4700-bf10-e26c230abbd8,Interactions,9e21c3b2-1d4c-4817-885d-32ffe1786a72,840,0,2,0,0,0
4f77c19e-7bed-4c14-9d72-83fcf897cf46,a4077cae-52b9-4902-97ba-719ca58e635d,Interactions,189ba9d2-8895-475a-803d-9cfa3f9fc969,3428,0,0,0,11,0
4f77c19e-7bed-4c14-9d72-83fcf897cf46,6469b6b5-2351-443b-8587-78273c02da70,Interactions,3dea7e72-e164-45e1-a017-ba76df2fc1e8,1537,1,5,0,0,0
4f77c19e-7bed-4c14-9d72-83fcf897cf46,d30b89aa-d122-4fd2-b0d5-fe98b0744062,Interactions,752c3eef-dba5-4e5c-b733-a2920b87e732,2729,0,2,1,0,1
4f77c19e-7bed-4c14-9d72-83fcf897cf46,d0e2dfcc-6310-4cfc-b74a-c978e8e772f2,Interactions,21e10d60-9b84-4ecb-8e5c-a7245c90013f,10401,0,0,0,6,0
4f77c19e-7bed-4c14-9d72-83fcf897cf46,9b2e91fd-d9c2-4c63-aaa7-6d28b41e90ac,Interactions,8efd4e8a-43d6-4454-bd84-d797e409f6bf,430,0,4,1,3,0
4f77c19e-7bed-4c14-9d72-83fcf897cf46,e3c0f909-7b9c-46fb-ab6d-fc3fcc61587c,Interactions,75001cf9-2126-4cfc-b625-918d74d39d97,366,1,6,0,4,0
4f77c19e-7bed-4c14-9d72-83fcf897cf46,88ec0175-5908-4bfd-a0e6-1e9cd5dea628,Interactions,0c548cfc-95d8-496d-97da-d33a22893b87,1137,0,5,0,2,0
4f77c19e-7bed-4c14-9d72-83fcf897cf46,204aee2d-d491-440d-97d4-622053a0f694,Interactions,e16925e7-7483-40f2-b434-24288ebb4ba6,3742,1,2,0,10,0
4f77c19e-7bed-4c14-9d72-83fcf897cf46,d1263464-aa70-485f-9307-5eaadf5e1162,Interactions,08940293-533a-48b3-a764-80a93febf0c7,680,0,5,0,4,0
24805368-aa1c-439a-ac14-179044c3a802,4b197f35-0194-49b0-8c72-36380f03ca69,Interactions,71da6385-429c-4cf3-b7cc-ef22ce289970,826,0,2,0,8,0
24805368-aa1c-439a-ac14-179044c3a802,9858ab7d-9e21-4f5b-90c4-fe4c6e164b87,Interactions,e5f9d480-f4fc-4366-85de-5fd3b7333e66,4298,0,9,0,10,1
24805368-aa1c-439a-ac14-179044c3a802,c271c351-4189-48e1-be26-d745ec887baa,Interactions,c64f7ebf-e544-43d3-b932-bbf0291ed4d5,1825,0,0,1,1,0
24805368-aa1c-439a-ac14-179044c3a802,8650ca0c-c223-4212-82e4-5737e0d4043a,Interactions,54aa6e1a-94e3-4351-a49f-0e808cc18da0,2855,1,1,2,12,0
24805368-aa1c-439a-ac14-179044c3a802,90957a1c-8610-4c98-87ce-f4d051223091,Interactions,8b61d2eb-301e-45e4-bec2-c65e052aeac2,1329,1,11,1,6,0
24805368-aa1c-439a-ac14-179044c3a802,e8752b78-1b62-4c36-af9c-63d31a29655d,Interactions,e2bc7b41-0bb1-41f3-8fbd-99bdfe98089b,680,0,2,0,9,0
24805368-aa1c-439a-ac14-179044c3a802,8d832070-856f-4770-89d5-da61f5d9fce8,Interactions,db747a37-9c54-4582-b4b0-32a45a84879b,3954,2,8,2,6,0
24805368-aa1c-439a-ac14-179044c3a802,218c0a65-ae90-4e7c-afb4-440285c0f8d8,Interactions,de49d7c2-7828-4248-89f7-71a2b571f8a8,1880,0,9,2,1,0
24805368-aa1c-439a-ac14-179044c3a802,2c37be7d-b421-4cb5-9a73-b86df277e9a7,Interactions,ddd22b2e-9b74-4a02-b2d2-cd94498985c9,3758,0,7,1,1,1
24805368-aa1c-439a-ac14-179044c3a802,166c37fd-a03f-4e41-9229-94f18843b076,Interactions,f21d4e20-139a-4c4a-b10c-72ce989ed841,2028,3,8,0,5,0
24805368-aa1c-439a-ac14-179044c3a802,b7994dab-fdad-48a6-99e1-62830f1d90bc,Interactions,bfcda309-b6a7-48ae-9374-9a24adfb087d,3154,1,13,1,10,0
24805368-aa1c-439a-ac14-179044c3a802,2058b303-f787-43d3-b2b9-80fb8d931942,Interactions,95866037-54c0-4b6f-974a-8b7eb05ef0d5,4398,0,6,3,1,0
24805368-aa1c-439a-ac14-179044c3a802,56adcc34-e339-4f3d-8370-0966b844b44f,Interactions,c96e6074-cdb1-4b20-b373-3ece0cd842a0,1473,2,1,2,6,1
24805368-aa1c-439a-ac14-179044c3a802,31a11c5a-394c-41c9-8ae1-3b8f6a885da0,Interactions,deb2c9aa-c434-4079-9c24-0b325c923332,3047,2,6,0,5,0
24805368-aa1c-439a-ac14-179044c3a802,f2355774-4f95-4d0b-87b8-102447d48d27,Interactions,5fc3df89-bdde-471b-a4a5-30ea7ac21be1,43,0,10,0,0,0
24805368-aa1c-439a-ac14-179044c3a802,5cea3178-820c-4ec0-bf39-9a94f978641c,Interactions,a1d9b152-982b-4365-bcff-c51064ef3cec,2832,0,4,1,10,1
24805368-aa1c-439a-ac14-179044c3a802,b8dce060-a8fc-4cba-b6a1-81820a143b88,Interactions,3ba27ca9-5b58-42db-807d-47819c3ecede,2395,1,1,1,0,0
d2d8cdf8-195c-4195-ad3a-0cbfa4e8d785,802ada14-b69b-4272-a6c3-1ae38bd6f59e,Interactions,34c5bb13-94ad-44e9-a306-1414ddd1b0d9,2511,0,6,1,6,0
d2d8cdf8-195c-4195-ad3a-0cbfa4e8d785,ef6f692e-5bcc-4f8d-a32b-ea480a637b4c,Interactions,c566e6d1-6223-4176-bf50-cd8847fec1d5,2138,2,6,0,9,0
d2d8cdf8-195c-4195-ad3a-0cbfa4e8d785,42457c78-28c3-4ea9-b7c1-afdee8cd1ff1,Interactions,16664a95-9463-4d87-b634-462906488fee,1365,0,3,0,0,0
d2d8cdf8-195c-4195-ad3a-0cbfa4e8d785,e0bbf4da-6657-40f3-b38d-64029b106544,Interactions,3f5565cf-d122-4e23-871a-6fba48348dcd,5076,2,4,0,4,0
d2d8cdf8-195c-4195-ad3a-0cbfa4e8d785,992679ac-5eee-4dd6-8ce2-a37120aebc1e,Interactions,38be0f8d-1678-4dd0-beb6-7363025bf806,3008,0,1,0,2,0
d2d8cdf8-195c-4195-ad3a-0cbfa4e8d785,f6a58608-d165-4d70-a846-3513ad470768,Interactions,25984963-fadc-4221-bc0a-71e6e69c6fc1,4870,0,2,0,9,0
d2d8cdf8-195c-4195-ad3a-0cbfa4e8d785,e4c8312b-71f4-4001-8e97-edc84bea1cfe,Interactions,e333ffdc-2b37-4267-a13b-88445798f2b6,1279,1,9,0,5,0
d2d8cdf8-195c-4195-ad3a-0cbfa4e8d785,35246136-3bf2-4470-8354-fbeee2b14977,Interactions,327b5558-af4c-4ed3-9ccd-6df18a1bfcc3,2287,1,10,0,5,0
d2d8cdf8-195c-4195-ad3a-0cbfa4e8d785,16517df1-8610-4b4e-b9a5-89bddd5323a3,Interactions,26988daf-15b5-4906-9ed3-95cd234fe04a,2367,1,0,1,7,0
d2d8cdf8-195c-4195-ad3a-0cbfa4e8d785,eef3301f-d166-44c1-88b2-79f733914cd7,Interactions,65f7966b-86cc-4cad-b3cf-a0434f819bc9,308,0,7,3,0,0
d2d8cdf8-195c-4195-ad3a-0cbfa4e8d785,abff0735-28eb-4996-ad13-5f0ef70857bd,Interactions,63095f7a-8c97-4e8a-b04c-1a45d82da185,4438,1,5,1,6,1
d2d8cdf8-195c-4195-ad3a-0cbfa4e8d785,ea047d0c-b47a-4ea7-a309-37d18b984900,Interactions,6ff3a5b7-0629-4664-8966-6fd08d3696be,3314,0,10,3,7,0
d2d8cdf8-195c-4195-ad3a-0cbfa4e8d785,9b2e91fd-d9c2-4c63-aaa7-6d28b41e90ac,Interactions,88522b73-260a-460e-95f2-e80011256a2e,1729,0,5,0,3,0
d2d8cdf8-195c-4195-ad3a-0cbfa4e8d785,2f78c00d-1498-4be4-804f-58b8c87e5495,Interactions,28000266-c4fc-40df-b7e7-0d55ce72348f,3680,2,8,3,1,0
d2d8cdf8-195c-4195-ad3a-0cbfa4e8d785,e3071203-dba6-4d46-b902-3e927cd32c94,Interactions,3858d1b0-3f9b-4d9e-adea-3f674c648594,539,0,0,0,4,0
d2d8cdf8-195c-4195-ad3a-0cbfa4e8d785,8f20bd5c-5180-4a4c-9b9a-661539e92fd4,Interactions,f7677c8b-811e-4308-9fc9-c9749180a490,468,1,0,2,2,0
d2d8cdf8-195c-4195-ad3a-0cbfa4e8d785,cbbf0a9b-cef6-43e8-9061-f399b8e8a82f,Interactions,1c613a62-2b95-427f-bdc6-7f223e62ec76,1742,0,1,0,4,0
d2d8cdf8-195c-4195-ad3a-0cbfa4e8d785,1c37aef0-2f33-4e27-a445-80bd4d21922a,Interactions,c91d2188-5760-4385-9ad1-230c0b8cbb8d,1267,1,3,0,8,0
d2d8cdf8-195c-4195-ad3a-0cbfa4e8d785,fe392cca-246a-4106-9291-b025961cb65d,Interactions,ee7fc9fa-3c61-4a91-81c4-f73a907150b3,2710,2,4,1,0,0
d2d8cdf8-195c-4195-ad3a-0cbfa4e8d785,d82334b8-c1f2-49d3-ad25-79193c408dab,Interactions,cffe0711-9682-4dc5-8ff9-3804f39f497d,5539,0,9,1,6,0
d2d8cdf8-195c-4195-ad3a-0cbfa4e8d785,f8a64e8a-2d8e-4ab7-852c-9e906b4a48ec,Interactions,d333bc09-c98b-4d48-acb8-ad0b247cc927,4018,1,0,0,0,0
d2d8cdf8-195c-4195-ad3a-0cbfa4e8d785,70a2ced3-cbe2-48d2-811d-a160cd853077,Interactions,9cfdda91-8d8a-4e73-8ecc-858950084b6c,406,0,3,1,4,0
e4e4808a-5cc4-4fcb-9547-407ff0fcc019,0cd896ee-8a52-4f94-b309-d1ba38753b27,Interactions,ac97af2e-fc9f-4ca6-8d38-2ae9c5930b1a,2082,3,1,1,7,0
e4e4808a-5cc4-4fcb-9547-407ff0fcc019,1dd92045-a55a-4189-a97a-87f17c646203,Interactions,45a91d75-392f-43da-9234-47ce21523e4f,491,2,3,0,1,0
e4e4808a-5cc4-4fcb-9547-407ff0fcc019,96c80c2f-5f90-437e-8657-d419e2571635,Interactions,fa8d086b-42de-464e-86d2-60f954831b8f,538,1,2,0,12,1
e4e4808a-5cc4-4fcb-9547-407ff0fcc019,a79d0298-cb57-4184-b818-ea54cc1edaf2,Interactions,1233491e-44de-448a-8873-d8ac91b493da,1705,0,13,0,2,0
e4e4808a-5cc4-4fcb-9547-407ff0fcc019,3ed4953a-5e01-4d05-8695-57fc826e97eb,Interactions,dc46887d-60df-4d2f-ad02-fd93c18c3566,3180,0,0,1,7,0
e4e4808a-5cc4-4fcb-9547-407ff0fcc019,9cf091f3-1559-4433-920f-cd72d57bb77f,Interactions,d08bf26e-28b2-4bad-80b5-1ddcfdc01e60,4418,1,3,1,0,0
e4e4808a-5cc4-4fcb-9547-407ff0fcc019,9d011e93-25ce-4375-a1b5-07f8b1416972,Interactions,a5f67623-a1fa-4df2-b010-15d7b06761ed,611,1,6,2,5,0
e4e4808a-5cc4-4fcb-9547-407ff0fcc019,7bc8e248-db01-447d-b27a-04892a66a6d2,Interactions,672c062d-33ee-42e3-87f2-3fa0244dd7d8,269,0,10,1,0,1
e4e4808a-5cc4-4fcb-9547-407ff0fcc019,d533ebb1-328b-4be8-97ab-0354fa226a11,Interactions,3fa651c1-442d-4eaa-a9b6-1b4d96b090e4,2661,0,1,3,9,0
e4e4808a-5cc4-4fcb-9547-407ff0fcc019,ad05cceb-078b-4f8f-94b1-c3ae29378c1a,Interactions,ea02aeee-c916-4066-bb87-11ba83bae33d,814,0,3,1,1,0
e4e4808a-5cc4-4fcb-9547-407ff0fcc019,5c4c75e5-49a8-4de5-8760-5d136bc757e2,Interactions,79007b59-4f9e-4306-9731-a69048919b92,3083,1,6,0,1,0
e4e4808a-5cc4-4fcb-9547-407ff0fcc019,2dd95154-11b3-42cc-be29-3014199cfb53,Interactions,2f504fc8-1dd9-4e18-a572-fd0480128b17,9,0,16,0,3,0
489375e5-d598-4a4a-ae13-856bc7097b1b,69d64d34-cdb7-4159-b649-9be5149558a3,Interactions,21a3ae0e-4772-4e63-967e-62e36e62131d,460,0,4,1,6,0
489375e5-d598-4a4a-ae13-856bc7097b1b,e04d304d-4d5b-4dd2-a259-ef31abae2438,Interactions,d2a6a8d9-adce-4238-ab45-6ca2f95b48fa,3432,0,6,1,0,0
489375e5-d598-4a4a-ae13-856bc7097b1b,a17907a3-f9ac-477c-a100-2930d97b3618,Interactions,67dea9e3-8b05-444f-b160-0802b221ac5e,1868,1,5,2,2,0
489375e5-d598-4a4a-ae13-856bc7097b1b,44cc0c45-eadd-4ff6-a5f0-2e45f81b37d0,Interactions,76655674-84b7-4bf4-ba06-d6e1987d6215,2673,1,5,1,4,1
489375e5-d598-4a4a-ae13-856bc7097b1b,484f8038-032d-4cdd-990a-35e07714eebc,Interactions,1f2de426-b6d2-4602-a73e-29b3575fd182,396,0,3,2,0,0
489375e5-d598-4a4a-ae13-856bc7097b1b,de76987a-e7c9-4634-b7ad-e8efab201bf1,Interactions,4afca5bc-4dce-410b-bbbf-4a0eb37f68dc,419,1,0,0,3,0
489375e5-d598-4a4a-ae13-856bc7097b1b,eb60bfd3-9b52-4ffa-838d-726516a7d8a5,Interactions,dcee05f5-591b-4279-962a-01265acd0934,68,0,3,0,0,0
489375e5-d598-4a4a-ae13-856bc7097b1b,2ea1403d-ec67-49f4-9a1a-490b84a70044,Interactions,7ee0861a-febe-4920-9291-1ad865cfcbd1,1837,1,2,0,1,0
fc0a1f04-201a-4923-ab26-0eaa21ff888a,85af2402-7e93-428c-bf52-c463ec6fd478,Interactions,d955bab4-ba33-4edc-a104-b6d6ee6be656,460,0,13,1,4,0
fc0a1f04-201a-4923-ab26-0eaa21ff888a,57a49ded-59da-40ef-a7db-4f20501831c6,Interactions,e92cb1cd-357b-4c40-a993-0bec37f8f266,2032,3,1,0,4,0
fc0a1f04-201a-4923-ab26-0eaa21ff888a,7e84ae5e-1767-4097-bec2-02081e5f2bec,Interactions,361d5ed4-684d-4d7c-8bb6-497cfc36628e,3773,0,16,0,4,0
fc0a1f04-201a-4923-ab26-0eaa21ff888a,944e87d6-1ce9-4bbc-bf93-c7fc914d7b81,Interactions,e20bcebd-a1a6-441f-bcbc-d5e9b9d5a45f,844,0,9,0,1,0
fc0a1f04-201a-4923-ab26-0eaa21ff888a,c62c358a-fb3e-4aae-a19a-5753c4627a42,Interactions,32156e06-1a45-44f3-a9b9-60706775768a,79,2,2,0,3,0
fc0a1f04-201a-4923-ab26-0eaa21ff888a,d31cab57-fdc5-4eb3-a1bb-fc54343ebe0b,Interactions,2e54c6c0-b460-4779-9b87-07a61328460c,1439,1,9,0,3,0
fc0a1f04-201a-4923-ab26-0eaa21ff888a,2f78c00d-1498-4be4-804f-58b8c87e5495,Interactions,3e4416a8-204b-4fac-b1fa-84cdfb397c06,1753,1,6,0,0,0
fc0a1f04-201a-4923-ab26-0eaa21ff888a,2a2dd340-bcb4-4963-917a-7f69a5cdb0d5,Interactions,ddf7f8ed-1cae-4cd4-98c2-1e493c84b897,5564,4,0,0,8,0
fc0a1f04-201a-4923-ab26-0eaa21ff888a,31c4a3c2-d474-40db-a357-ea94339a36cf,Interactions,9f00b728-6693-43f7-8acf-ee99613af983,925,1,1,1,5,0
fc0a1f04-201a-4923-ab26-0eaa21ff888a,e6b3fc8b-e569-4340-b1cb-bebbe0b8fd3a,Interactions,8415d1b6-96ea-4326-9e2b-ec6e0ba90338,4311,1,0,1,3,1
fc0a1f04-201a-4923-ab26-0eaa21ff888a,51ddd740-c892-4994-9c28-91c4403893ac,Interactions,e517c95c-dc46-41de-a741-6cf1346cd161,1837,0,12,1,3,0
fc0a1f04-201a-4923-ab26-0eaa21ff888a,dee782cf-c2b3-471d-bdb5-b380e0786666,Interactions,c80da03d-3d13-453f-b1be-6f92b887f8a0,4802,0,7,0,6,0
fc0a1f04-201a-4923-ab26-0eaa21ff888a,f12a2cf6-937b-4247-b4de-0fd906b17713,Interactions,bcca347a-5596-494e-87c7-780153aaa918,677,1,16,0,0,0
fc0a1f04-201a-4923-ab26-0eaa21ff888a,98444d45-6394-44e8-9211-7069193b30e1,Interactions,7d67722f-a61d-4b88-af10-866504a8dd47,862,1,4,0,16,0
fc0a1f04-201a-4923-ab26-0eaa21ff888a,086e7f23-1f3a-422c-9f91-90d5366a3f63,Interactions,d681a1d8-b53a-48f7-95c4-bc01dae9aaee,150,1,0,0,13,0
fc0a1f04-201a-4923-ab26-0eaa21ff888a,b05623b1-3cc8-4714-b32a-2f0c662515e3,Interactions,330a1bb8-a9c0-4e3d-8c1e-4a3fdc2260bc,896,2,2,3,7,0
fc0a1f04-201a-4923-ab26-0eaa21ff888a,c4941831-4fc7-4ee9-977c-f56290926dd6,Interactions,893f11ca-f713-48b1-9f8e-f1c3f0e03ccd,5094,1,4,2,1,0
fc0a1f04-201a-4923-ab26-0eaa21ff888a,5c989816-ddbd-474c-83c0-048a9c773fed,Interactions,c3e4bccf-747f-4682-92d3-3bbeac6bc7ff,2597,0,10,0,7,0
fc0a1f04-201a-4923-ab26-0eaa21ff888a,818e6a07-4e94-4d1f-a9dd-727fee80782c,Interactions,976c3fd8-cd06-4989-bc54-bbdf855e3c05,1824,1,5,0,9,0
d8be37b3-e2b5-4788-84c2-19ff3d317a85,9cbf1d2e-b404-4c69-a7e2-bb68f856b125,Interactions,c8f69dee-1a47-4730-bda0-e9d41d17bce6,2738,2,9,2,1,0
d8be37b3-e2b5-4788-84c2-19ff3d317a85,d4e2fa1a-695d-4b8f-9c77-4e348e6c9b42,Interactions,45147160-ff30-45c3-ae32-36ad45666933,1186,2,1,0,5,0
d8be37b3-e2b5-4788-84c2-19ff3d317a85,5b9599b8-6ade-4b5f-b3ae-d201103a55e1,Interactions,934293e3-bf12-4341-9f6f-c2e5a932df16,1109,2,1,0,3,0
d8be37b3-e2b5-4788-84c2-19ff3d317a85,f6e8da75-342c-45ba-9cc2-9a1658d22d34,Interactions,9e1f2e6c-6fda-4290-aacb-4f2f4e347da0,4238,0,7,2,4,0
d8be37b3-e2b5-4788-84c2-19ff3d317a85,2e79367f-2caa-4f39-90d8-d9e341262b46,Interactions,7832e5c0-0e14-4caf-a9b5-47eee280fee1,4256,1,3,1,7,0
05aabc43-544b-49f9-a02f-ad6d1541ba25,2e3e9805-c158-455d-a0ba-15fa842c0beb,Interactions,84d3caf5-bae4-45fe-ac0d-9cfc1694f7d6,2986,2,0,1,7,0
05aabc43-544b-49f9-a02f-ad6d1541ba25,8e645710-eb7b-43d5-a46b-0aba019be800,Interactions,ff700dae-86bc-4ed3-b254-4942a22b3f20,1788,2,6,0,0,0
05aabc43-544b-49f9-a02f-ad6d1541ba25,cd86aaa8-bdde-4032-a174-e237850d621d,Interactions,f8e5e8b6-ee25-43e3-9d45-2c298f382555,2311,0,1,0,6,0
05aabc43-544b-49f9-a02f-ad6d1541ba25,218c0a65-ae90-4e7c-afb4-440285c0f8d8,Interactions,44c59de4-5640-4de3-9b29-13fa9d2e918e,4420,0,0,2,0,0
05aabc43-544b-49f9-a02f-ad6d1541ba25,11f19af5-10f7-4005-a43d-6d966467f0d3,Interactions,5452fa9b-00cf-4b22-9512-3c413131f48a,1857,2,5,1,4,0
05aabc43-544b-49f9-a02f-ad6d1541ba25,00474da6-b6b4-49b7-9d02-14ce15048389,Interactions,d088fed5-5afb-4445-8742-27f3819c5254,5997,1,1,0,12,0
05aabc43-544b-49f9-a02f-ad6d1541ba25,91c6a49c-27d4-4065-89cb-71a73716da88,Interactions,8a9fa5a3-a904-4742-960d-474b4f10fa53,2312,0,1,0,8,0
05aabc43-544b-49f9-a02f-ad6d1541ba25,26d5bef3-c8e8-4e44-9e00-c5770fc76bf7,Interactions,bfbdcd5b-cb1d-4052-ad94-2329b32ceb37,2510,1,4,0,4,0
