~id,~label,playerId:String,status:String,joinedDate:Date,lastPlayed:Date,ea_reputation:Int,ea_altruism:Int,ea_duty:Int,ea_mischief:Int,ea_malice:Int,ea_atrisk:Int,stat_totalSkinPurchases:Int,stat_totalCurrencyPurchases:Int,stat_idleMinutes:Int,stat_marketingEmailClickThroughs:Int,stat_lastChatTimestamp:Int,stat_lastGameSession:Int,stat_lastGameSessionLength:Int,stat_longestGameSessionLength:Int,stat_shortestGameSessionLength:Int,stat_medianGameSessionLength:Int
154f3d19-e891-4885-9f19-7aa7064bed45,player,kristensaunders,Active,2018-09-05,2020-05-02,-11,16,1,0,1,0,15,635,240,11,1619764598,1621112317,138,494,13,63
239a9e7d-efb9-4532-8943-8b786634b068,player,william60,Active,2017-04-20,2020-10-18,-33,4,5,-1,0,0,17,895,363,10,1622615135,1622533791,224,500,10,66
8a5285d3-d5ea-4e82-bd53-abd38b5fe571,player,mayclayton,Active,2019-10-25,2020-09-28,7,13,1,3,0,1,19,971,257,14,1621993333,1621421756,224,477,1,67
4e030897-e93d-4066-ae48-0d64e9e5eb24,player,robert49,Active,2019-01-19,2019-10-22,-13,1,0,0,0,1,15,1059,501,14,1621186110,1621599391,167,249,13,53
fc4ff477-bbb2-4216-9d2a-017d2ace4dff,player,kellysweeney,Active,2021-01-01,2021-04-10,-29,13,1,0,1,0,12,1240,338,11,1620716491,1620871488,243,470,5,51
fe753b1c-20c9-4bf8-996a-053fcf6a5084,player,cherylgarcia,Active,2021-06-03,2021-06-15,-32,9,0,0,0,0,9,1300,575,10,1622362385,1620620241,158,442,14,52
7ffdd3d4-f156-41b0-b721-90854d6a72c2,player,zatkins,Active,2019-02-13,2020-12-03,-12,11,0,-2,0,0,21,1095,351,14,1620291325,1623520201,87,566,10,60
8df0df7d-81c4-4b8e-aaad-8d4c236ecfcf,player,buchanankelly,Active,2018-10-07,2019-05-22,11,12,2,0,0,1,19,696,175,15,1621901384,1619266464,286,828,24,41
4501fd19-805a-424a-b9ac-e4875d96e08a,player,katiemccarthy,Active,2016-12-18,2017-04-07,24,1,3,-3,0,0,18,871,403,17,1617804656,1622133096,150,446,7,43
ac9190f4-a371-43a0-8ce1-ed14d7016f8a,player,hebertmaurice,Active,2018-02-09,2019-03-15,-12,12,0,-2,1,1,19,1032,395,17,1620835045,1621015463,133,428,0,81
b4da89f9-8f8b-4bf3-b30a-d1b5786f247b,player,mitchell11,Active,2016-10-25,2020-08-18,-8,12,1,0,0,0,14,1079,482,16,1622558158,1621303895,236,548,19,63
be17d2b3-72a6-4202-8c28-3b9dbf9e1658,player,kenneth99,Inactive,2021-07-03,2021-07-05,-14,11,5,0,1,1,14,977,333,13,1619608646,1620462386,197,636,16,51
2c37be7d-b421-4cb5-9a73-b86df277e9a7,player,keydillon,Active,2020-03-18,2020-10-18,38,20,2,0,0,1,9,831,141,21,1621433378,1618677428,158,506,10,67
98c84454-c995-4840-bb3d-0b24b3754427,player,wagnerwilliam,Active,2018-04-17,2018-10-01,29,7,0,0,1,0,19,854,163,16,1621376872,1623044232,114,347,7,46
42a8d867-9af7-47d2-afa5-67042f82977b,player,ryan38,Active,2020-01-17,2021-01-08,4,8,2,0,0,1,24,1006,525,15,1620241718,1622985106,262,494,13,58
ecf85837-fe1a-478b-88f6-93c90902c2c6,player,emack,Active,2017-06-10,2017-12-02,21,6,0,2,1,0,11,1091,442,12,1620698858,1623321683,175,434,15,76
8fcee972-447e-47bf-a2e4-08e1746bb313,player,jenna49,Active,2018-11-08,2020-10-23,3,10,3,0,0,1,15,811,458,16,1621359265,1620581598,146,659,7,56
2fff7847-7bfa-4446-95cb-9afce29212ad,player,herreradenise,Active,2017-02-04,2019-04-30,32,0,0,1,0,1,14,1010,273,10,1621093934,1622122627,210,374,15,70
0ef7d089-3c41-4075-bc5f-f7b3fe24c014,player,whitneyshaw,Active,2016-09-28,2019-11-26,32,0,4,2,0,0,6,906,334,15,1621628157,1623380516,253,344,16,65
723b7806-3b1e-4546-8d02-e5c0d84c6a74,player,williamssteven,Active,2020-11-02,2021-02-27,22,5,4,-2,1,0,26,1392,278,14,1619326669,1619316555,163,589,21,65
287afb1a-dfa8-44b4-ba5c-630b0dd28b5f,player,aguirredavid,Active,2020-09-01,2021-01-23,72,6,1,1,0,2,18,520,493,9,1622279461,1621213478,107,642,12,72
69c508bb-fc7c-4040-83b9-32c4c494cd2b,player,ivanmccann,Active,2017-10-15,2017-12-19,-40,3,4,2,1,0,14,1134,354,12,1623309124,1622009698,198,371,15,58
0ffbae1c-386d-43d8-ae7e-da83e217413b,player,castilloamber,Active,2017-08-03,2018-10-08,7,12,1,0,0,1,22,900,287,13,1624804363,1620069613,147,633,5,57
189823d2-1d27-47f6-ac50-54eccc5babee,player,traci24,Active,2016-09-05,2016-11-02,-3,2,3,-2,0,0,8,1005,268,14,1619612721,1621660188,164,591,19,71
6df2bb2f-c982-4d2a-9b57-cec0f129d88f,player,emccullough,Active,2017-08-15,2018-07-13,-13,2,2,-2,0,2,7,1075,257,17,1621208658,1620607599,190,433,2,48
cf4f56a0-9f08-4cf4-9b92-8121bf93e737,player,freemanmelissa,Active,2020-09-07,2021-05-19,-5,13,0,3,1,0,20,1083,156,10,1620451424,1620961827,160,308,14,54
c4aaf102-9faf-4ed8-8d52-b83092c4bf54,player,mrussell,Active,2021-05-19,2021-06-04,5,9,1,0,0,0,11,1138,229,15,1621492886,1621751046,191,266,10,51
c54f246b-ed1f-4936-9349-5721dfbe0726,player,donnasilva,Active,2017-04-02,2018-07-18,32,5,2,2,0,0,16,1029,373,16,1619749029,1618906088,162,384,7,38
758708d2-49e7-4797-9dcd-987a7d08f502,player,jennifer76,Active,2020-12-22,2021-04-17,-11,8,0,0,1,0,11,954,258,19,1623282133,1619016481,123,520,3,55
166c37fd-a03f-4e41-9229-94f18843b076,player,susan12,Active,2019-01-20,2021-06-21,7,3,1,0,1,0,19,1222,215,15,1620187168,1620700093,48,459,11,71
7c14f84b-8b9f-40ce-8d99-e2ee64ee6db6,player,dawn63,Active,2018-08-22,2020-06-01,26,0,0,-1,0,0,7,1124,554,14,1619704254,1622266126,212,419,10,56
f8a2a47e-08d5-431b-8848-ce49642ce610,player,josephpeterson,Active,2018-07-19,2019-03-07,-44,6,3,-1,0,0,10,1259,211,19,1617049162,1622723278,156,541,8,67
e263cab2-ad63-485d-8864-a35f9c0e3f0f,player,joshua83,Active,2018-12-13,2021-05-18,-24,4,4,0,0,0,13,1344,385,13,1620991399,1620550446,159,627,13,56
9b2ec6b2-793f-4960-82ac-5b99f1d7acee,player,hammondsarah,Active,2021-05-19,2021-07-05,11,0,3,1,0,0,13,837,174,8,1620476370,1620164771,78,516,13,58
3ada6dbf-1e8a-47bb-89a7-4b96b93afede,player,jonessonya,Active,2018-08-18,2020-06-13,5,17,5,-1,1,0,13,681,371,11,1622221265,1618946512,60,298,13,63
173c40df-4ed3-4dd8-8957-bed5cb9aab78,player,shepherdcatherine,Active,2019-06-28,2021-06-29,3,8,1,1,1,0,12,1204,304,19,1621559380,1621761742,261,452,19,45
597efd1c-109d-48f1-9b9e-a16d18982db1,player,pamelavillarreal,Active,2021-01-25,2021-05-16,-8,2,5,-1,0,0,8,1116,526,18,1622491865,1617833434,134,461,7,49
087b6515-51d8-464f-9f9e-de3554cf0a1f,player,powerskaitlin,Active,2017-04-01,2020-05-15,-1,14,1,0,0,0,22,1087,440,16,1621301971,1619492808,154,455,2,46
496e20e3-6af0-4521-91d6-4dc66c3fff28,player,hernandezlinda,Active,2019-04-08,2019-10-21,13,9,5,-1,0,1,16,1220,306,19,1624094885,1621960151,141,637,11,61
8edc8223-0274-4d8f-9e1f-7613761cbba4,player,haleywatson,Active,2019-03-22,2020-10-22,-7,9,2,0,1,1,12,1212,314,10,1620174240,1620431939,185,673,13,58
50f4f426-8079-43f1-95e7-87cb8b78a7c3,player,twalker,Active,2016-12-12,2020-04-13,-16,6,1,0,0,0,12,995,435,14,1622532169,1620320746,199,539,13,52
db246c95-5954-4a8e-bd45-8416cfeea57b,player,martinezsamuel,Active,2016-09-05,2021-02-16,-9,18,0,1,0,0,13,890,549,16,1621480451,1620116145,210,466,12,58
766e1cb9-7d6e-448a-93d1-0dac6a5b49ac,player,kpalmer,Active,2018-11-12,2020-10-05,13,1,4,2,0,0,15,983,500,12,1621818137,1620253281,136,543,4,62
fffc44d5-df1c-4523-ab31-63838347f246,player,william40,Active,2018-02-26,2019-09-19,50,14,1,-2,0,0,14,996,485,19,1621503698,1622035582,62,479,8,76
05035d02-51a4-4280-b79a-acc96847c50e,player,theresa18,Active,2021-04-08,2021-05-16,-46,6,5,1,1,0,17,1052,314,14,1620063321,1622054582,123,455,10,60
cd1c3cdf-4aca-4e16-a0a6-e62f7360e286,player,pmeza,Active,2020-04-20,2021-05-19,8,5,1,0,0,0,15,1344,387,25,1621428714,1621911893,219,651,15,55
d0e2dfcc-6310-4cfc-b74a-c978e8e772f2,player,smithpaula,Active,2021-07-08,2021-07-10,0,6,1,0,0,1,16,1055,317,15,1623882613,1622075562,269,486,6,64
4dcfb74c-6ad9-407b-b0f3-9e0c74e1e62f,player,robertmiller,Active,2017-05-23,2020-10-07,2,14,2,-1,0,0,14,1220,319,11,1622314622,1621305059,301,426,8,56
0e89493e-7759-4208-844f-70750aafc7c5,player,michaela03,Active,2021-01-06,2021-04-05,-63,3,4,-1,0,0,14,1060,585,20,1620564517,1622475976,187,505,12,59
7417d9c6-3f62-4938-9d85-1090cd52ca6b,player,lpark,Active,2017-09-02,2018-02-11,8,20,6,-1,1,0,8,1148,474,16,1620944327,1621046117,254,341,19,48
8f11085f-702c-4c75-a2f3-ea98b88eb192,player,jimmy21,Active,2021-03-10,2021-05-01,0,9,5,-1,1,1,20,1140,322,11,1624145854,1621470030,149,312,8,41
227c9fd0-c44e-4263-9721-275883410be0,player,jessesandoval,Active,2019-10-05,2020-12-16,-61,7,2,0,0,1,19,671,225,13,1620527708,1622591388,262,321,14,57
84c1311e-9e19-42ee-8a78-e52babb19369,player,riggsdakota,Active,2016-07-23,2020-07-22,-13,7,1,0,1,0,13,893,153,13,1622075833,1621968953,246,525,11,62
dfec7818-2f95-4cf6-966c-c99aec42e475,player,angelagibson,Active,2019-02-23,2020-05-28,17,0,5,1,0,1,17,831,131,10,1622465155,1619968415,166,516,9,62
2e3e9805-c158-455d-a0ba-15fa842c0beb,player,marystewart,Active,2016-07-28,2017-04-16,9,14,4,0,1,1,8,1373,146,21,1619956589,1622343088,131,478,20,60
4acdcf96-65fb-4a93-a122-64fde1ba3292,player,rwalters,Active,2020-03-14,2020-10-20,-3,3,2,-2,0,0,16,1134,580,9,1622842126,1620637626,167,410,14,52
7e6d1991-886c-42bb-8954-400066b67e8b,player,greenmonica,Active,2017-12-04,2021-06-16,11,10,2,0,0,0,9,899,218,7,1620665487,1622393621,183,479,5,59
6636be15-29cf-4296-b968-e7f632b967cc,player,yanderson,Active,2019-01-08,2020-06-05,1,1,1,1,0,2,22,876,316,15,1622198606,1622384338,121,570,10,63
eb134f51-9272-4d4d-8b33-78405e3fe1f0,player,kelly52,Active,2018-03-13,2021-07-04,38,4,0,-1,1,2,19,1238,386,15,1622966117,1621259545,196,674,9,58
73a581af-02a1-4de9-9c1d-24d47ef42ea3,player,james80,Active,2016-07-13,2020-08-31,-23,0,2,1,0,0,9,992,511,20,1623185642,1622874796,279,614,13,60
b6df6a3f-14f2-407e-a2dc-834e15a2c1ea,player,xnunez,Active,2019-12-10,2021-04-27,20,0,2,-2,0,0,15,1175,336,16,1619419519,1623215629,137,159,2,42
c152c740-8b90-4a80-beb5-501986cb0910,player,dstewart,Active,2018-08-11,2020-04-30,-21,15,3,0,0,1,10,1146,291,11,1618494285,1621034410,89,353,13,61
978f2226-8750-4d57-b6fd-41ceb5081e74,player,alexbell,Active,2017-03-12,2020-09-14,-13,12,3,2,0,0,8,1176,290,17,1622703249,1619977487,219,635,20,62
1864e0aa-bc4b-4842-a4ab-a9f4bcc05902,player,pauldavis,Active,2018-03-10,2019-12-24,-47,2,0,1,0,0,14,1337,449,9,1622054813,1619994041,158,482,14,46
28a5eded-b56b-4295-9e9a-c50777ff2f0b,player,lisacastaneda,Active,2016-12-14,2019-09-04,6,1,1,2,2,0,16,1122,403,14,1621398926,1620263927,70,377,16,63
0cd896ee-8a52-4f94-b309-d1ba38753b27,player,ramoskyle,Active,2017-12-09,2019-12-29,16,11,1,0,1,0,11,885,416,11,1620094563,1619495049,140,537,4,36
fc30dbf0-c801-44aa-a9c2-9c9351ac3b79,player,crystalmcguire,Active,2021-01-02,2021-03-15,21,10,0,-1,1,1,18,767,302,13,1621300420,1622483503,164,280,4,44
b8dce060-a8fc-4cba-b6a1-81820a143b88,player,juliematthews,Active,2019-09-25,2020-01-04,0,7,2,-1,0,0,19,832,276,14,1620050005,1619520772,92,585,3,60
f68af834-c0a9-485a-9dd6-db5cfde0fc40,player,curtis34,Active,2021-02-23,2021-06-28,-4,20,1,-2,0,1,14,1185,119,17,1620377451,1622813843,121,545,5,70
75f38db2-3623-418a-b48b-0b308a59eb0c,player,connie90,Inactive,2016-11-29,2017-11-01,3,13,6,0,1,1,18,800,374,20,1621439022,1623021474,210,398,15,69
fd55d6c7-421c-4f24-8d57-50c4cfdf03d3,player,thompsonjeffrey,Active,2019-08-09,2019-12-22,9,5,1,0,0,0,10,1240,268,15,1623967534,1621851385,145,536,14,24
9e8bd8f6-d695-459b-a2cc-867e7c3c0314,player,charles82,Active,2019-05-15,2021-07-02,-7,15,3,0,1,1,17,1079,428,18,1619199851,1622837863,198,522,7,68
9c466f74-0192-4468-8f67-31946f741e2a,player,haleyweiss,Active,2016-12-07,2020-11-16,-6,11,0,2,1,0,19,785,361,12,1621989496,1620897797,249,487,13,30
7a6d00fa-f1cb-4f88-97a5-eb94a69deccb,player,michael04,Active,2019-12-27,2020-01-31,-3,9,0,1,1,1,19,931,499,14,1619996613,1619686818,77,630,12,56
cbbf0a9b-cef6-43e8-9061-f399b8e8a82f,player,beth48,Active,2017-08-10,2020-02-11,1,6,3,0,1,0,25,561,489,12,1621380312,1620228436,248,467,4,71
ade0b075-f5eb-4663-a25f-803f28054d5d,player,gtaylor,Active,2017-06-28,2021-01-04,-44,14,0,0,0,1,14,1041,459,13,1621112465,1620005798,215,461,7,60
b2fa9521-40bc-4460-ab6d-db010c3bc0e9,player,monica64,Active,2021-04-16,2021-06-16,-35,5,2,-1,0,1,9,1040,303,17,1620885621,1619558916,168,539,11,54
19ca1a4a-ebf1-47a9-8961-1550c6716870,player,hortonandrew,Active,2016-10-05,2020-06-15,37,16,3,-1,1,1,13,924,335,20,1619854872,1621186768,280,474,4,72
843a5dd5-d12d-4c99-ab8f-cc4a630cad67,player,debrawilliams,Active,2018-04-05,2020-01-09,5,13,0,0,1,0,10,1347,524,12,1621731610,1620947373,306,346,11,67
05e622fd-f9c4-4d7d-91db-242d53a278bc,player,christiandavis,Active,2016-11-04,2020-02-07,24,3,0,0,0,2,18,627,323,12,1623360694,1621559348,105,558,12,63
fc3274fa-f3da-40a5-bb04-1addd8e3cc7c,player,ppatterson,Active,2020-01-16,2021-03-21,-2,23,6,0,1,1,14,949,296,16,1618811254,1620120762,191,551,8,62
dea4bfc7-bfb2-4c22-8398-8be681ce68a1,player,iharrell,Active,2017-10-05,2018-08-28,0,16,0,1,1,0,16,1317,335,15,1621877960,1620558427,262,388,5,62
d2c30ccc-afaf-4d32-a295-594ca80aa7bb,player,keith10,Active,2016-11-17,2017-04-15,40,11,1,-1,0,0,19,1086,80,11,1619375446,1620467528,191,417,12,69
4f77c19e-7bed-4c14-9d72-83fcf897cf46,player,randallbaker,Active,2017-01-26,2019-05-07,-14,4,0,2,0,0,15,1035,312,15,1621606656,1620919620,164,607,0,50
24805368-aa1c-439a-ac14-179044c3a802,player,michelle30,Active,2020-12-10,2021-01-16,7,7,7,1,1,0,14,823,514,16,1619174081,1622192624,193,420,8,73
d2d8cdf8-195c-4195-ad3a-0cbfa4e8d785,player,christopherwade,Active,2020-04-26,2021-02-19,31,2,1,0,0,0,7,715,301,19,1621338974,1618691560,104,497,7,71
e4e4808a-5cc4-4fcb-9547-407ff0fcc019,player,harrellsherri,Active,2017-03-02,2018-08-03,42,9,3,-1,0,0,12,1033,294,20,1619281786,1622932076,249,419,11,53
489375e5-d598-4a4a-ae13-856bc7097b1b,player,david92,Active,2018-03-19,2019-07-26,32,3,2,0,0,0,25,876,544,13,1621508971,1620899772,252,579,11,72
fc0a1f04-201a-4923-ab26-0eaa21ff888a,player,christinamcclure,Active,2019-12-27,2021-06-03,-19,2,2,0,0,0,21,787,415,17,1620437884,1623149953,251,428,16,62
d8be37b3-e2b5-4788-84c2-19ff3d317a85,player,martinsantos,Active,2016-08-16,2018-01-30,42,5,0,-1,0,2,10,792,374,17,1619379098,1620086097,101,533,15,83
05aabc43-544b-49f9-a02f-ad6d1541ba25,player,troyleonard,Active,2019-09-28,2019-11-09,-23,2,0,0,1,1,24,981,417,17,1622857839,1620881199,88,386,4,71
26a49e29-36a5-40d9-91ba-5153feac8706,player,williamcox,Active,2017-07-16,2019-06-04,-1,12,1,0,0,1,10,824,493,11,1621556546,1620340926,140,434,5,53
7454b9b6-13f3-4d1d-8b97-eb7a76b7e823,player,jane16,Active,2018-08-07,2020-05-29,0,0,0,-2,0,0,12,839,330,15,1622477428,1620372732,130,444,4,63
8ce206c2-f52c-4a00-9ad0-10273e0d46ab,player,kevincastro,Active,2020-07-24,2020-12-29,-16,8,0,0,1,0,16,781,220,12,1622301294,1622188710,195,377,11,61
139bd734-1487-4e19-b994-bd8ce3c1bc48,player,rebeccarussell,Active,2019-08-04,2020-04-14,32,4,2,0,1,0,11,925,532,21,1618885427,1621278581,249,512,9,58
32a28c4b-54ad-4973-b674-65e40f898761,player,ricky64,Active,2016-11-14,2019-09-04,-65,15,3,2,0,0,14,955,603,12,1619948427,1619865093,180,565,9,45
372a247f-cd8f-4dfe-a78c-f22b53eff710,player,joshuahale,Active,2018-10-20,2019-10-01,27,1,4,1,0,0,22,961,438,16,1622998630,1621328007,164,470,7,52
181c953c-4ef5-4de4-9532-a4ffaa982bca,player,loweryanna,Active,2020-05-13,2020-11-13,16,12,0,0,0,0,14,879,147,15,1622025108,1621037875,270,493,3,68
4ff5f53f-2719-489c-bf6e-352f01972789,player,schultzmichele,Active,2016-08-20,2020-06-07,-23,8,0,0,0,0,12,909,209,23,1621560897,1620100166,247,256,8,70
5d282003-5791-49dc-8678-d6223b7d1e47,player,jacobsondaniel,Active,2021-06-06,2021-06-25,-31,12,1,2,0,0,19,1132,273,22,1620655841,1622958341,153,278,11,62
c56782a6-e67f-4f0f-b102-2a7b67594754,player,brandonlambert,Active,2017-10-27,2019-11-30,-1,0,4,1,0,1,10,704,355,16,1622231383,1620585699,135,577,6,59
1b02635e-5eed-4d86-a2b4-5cd527db8f52,player,housealejandra,Active,2018-10-04,2019-07-12,30,8,1,0,1,0,13,931,74,15,1621733692,1619733641,161,482,10,65
d1d4b8fe-8b03-4bbc-b734-6400a5b328ca,player,pgomez,Active,2021-01-16,2021-03-10,-9,3,6,0,0,1,20,846,401,15,1621710888,1620043796,273,414,9,59
77d50a81-78d9-4194-a3eb-992187743902,player,crodgers,Active,2020-12-27,2021-05-21,-7,5,0,0,0,0,15,1077,532,19,1620886142,1618755766,214,547,1,58
f36435ea-bf45-43fc-958d-1179042d0c82,player,samuelgonzales,Active,2016-08-03,2020-07-28,-23,11,2,0,0,2,17,971,480,16,1619934811,1620061540,200,436,15,79
b5efcdfd-c8b0-46b0-a815-3ca5a69c519f,player,stewartdarryl,Active,2017-12-17,2019-04-06,3,5,7,0,0,1,13,824,433,8,1621121114,1619221095,156,626,7,54
8164912f-40fc-4096-92f9-c88b23e99af3,player,usnow,Active,2018-08-22,2019-01-17,-37,9,1,0,0,1,14,1009,283,13,1618962943,1620777492,134,448,13,62
8650ca0c-c223-4212-82e4-5737e0d4043a,player,kbuchanan,Active,2019-11-04,2020-05-20,21,8,5,1,0,1,11,1146,423,14,1621550061,1620048281,198,418,5,66
abb25362-49a4-4261-9db0-0ccec05434d1,player,shannon03,Active,2019-06-25,2020-12-03,11,6,2,0,0,0,7,1138,559,10,1620415158,1619059018,186,493,10,64
9d211838-a635-40b1-9bb4-3290cb9b0fa2,player,uherring,Active,2017-11-09,2018-01-21,-42,7,0,0,0,0,13,1586,334,14,1622580862,1622384672,159,336,11,43
65ce02f9-178b-4a88-abba-16117e9025e0,player,davidstone,Active,2018-01-19,2018-12-30,21,6,0,2,0,0,14,1102,367,15,1620490645,1621438182,192,504,11,47
51ddd740-c892-4994-9c28-91c4403893ac,player,santossamantha,Active,2021-04-30,2021-06-12,12,5,2,-1,1,0,18,787,609,14,1620722979,1622568460,187,613,9,53
5ecc59b7-6d89-4475-909a-96880977501c,player,jmckay,Active,2020-05-04,2020-05-16,-6,1,0,0,0,1,19,1239,433,8,1619058026,1621339857,87,509,2,57
f46c91b5-cd3e-4ef7-8a1a-ca01540bbc36,player,williamsmichelle,Active,2017-10-21,2019-04-28,-8,1,1,0,0,1,16,1474,491,17,1621149044,1622001103,131,686,9,70
ee954576-222d-4064-9baf-6bd0958eb1fb,player,angelacochran,Active,2020-09-24,2021-02-12,-25,1,3,1,0,0,13,1220,261,16,1620726722,1622432089,188,595,7,51
698a34ee-6916-4f0c-9ce2-1051a6cd96b2,player,bjackson,Active,2021-06-10,2021-07-10,9,15,3,0,0,0,13,1122,596,19,1621123255,1621728107,169,550,18,55
bc550eaf-7b5b-4d61-b846-0484b1fa9e55,player,curtisjohnson,Active,2020-02-04,2020-06-18,-36,10,3,0,0,1,12,1027,299,13,1621218262,1621083910,107,456,7,55
210d4d1d-ac06-4520-99fa-1ab7a97b0930,player,michael20,Active,2019-10-18,2020-05-04,-35,10,0,2,0,1,14,998,342,9,1620462115,1621039276,193,543,2,59
67215bdc-5697-4fab-a67a-c0aa68b3d1ac,player,yolandalee,Active,2019-08-13,2020-11-02,33,5,1,-1,0,0,15,1366,245,20,1620514514,1620433202,218,630,4,81
0b8e4e59-e887-41a0-afb2-2c182e58517f,player,wbrooks,Active,2018-10-06,2021-01-31,68,12,4,2,0,1,12,902,473,11,1620217812,1622355333,180,517,15,54
a8f57b13-d411-4272-9fbd-56b08bc8704d,player,gallegosjeremy,Active,2021-07-10,2021-07-10,22,4,0,0,0,0,19,872,275,15,1622294399,1621408346,222,612,13,64
a641840b-33a5-48f5-aaf7-06f8a29541f6,player,vserrano,Active,2016-10-04,2019-10-18,-8,4,1,0,0,0,18,688,285,9,1622942321,1623245592,9,305,7,49
4c66fb82-afa7-4c42-8aee-24634a866ccd,player,tiffanychapman,Active,2020-11-09,2021-04-30,-9,9,0,-1,0,0,16,957,452,15,1620361340,1622504389,227,569,15,68
8f20bd5c-5180-4a4c-9b9a-661539e92fd4,player,jackie39,Active,2021-07-06,2021-07-07,-46,1,2,0,0,0,11,1186,491,9,1621653989,1621856482,205,507,20,53
fd7eee7f-6ef1-40b5-814b-1046fc7262fd,player,lwoodard,Active,2020-01-16,2020-06-10,-25,5,3,-1,0,0,15,754,325,15,1621856602,1621059719,231,477,8,59
13233489-90b6-4bdf-a6bd-131df1693611,player,stevenlawson,Active,2018-01-23,2019-08-04,-23,0,0,3,0,0,9,1068,330,17,1621749271,1621059623,214,614,11,53
6cb6a63a-103e-4798-a6d0-283c95d8e913,player,shortrobert,Active,2016-09-07,2018-04-01,-18,10,0,0,0,1,0,905,267,14,1621808226,1621208561,93,414,21,61
99ed8650-a232-46dd-81a1-590c248bd157,player,brandon76,Active,2018-04-11,2020-11-22,27,4,2,0,0,0,14,857,264,8,1623623702,1624097811,236,345,9,60
086f5eec-0bec-4d4a-af88-3ff9bd39cb6f,player,hollandjennifer,Active,2018-03-24,2018-05-27,19,5,1,1,0,1,16,1141,388,17,1620752432,1621916480,164,456,15,78
dad81a6e-30a9-4ebb-a9e0-9fd3db4f17c4,player,joliver,Active,2017-10-25,2021-07-03,-3,2,0,3,0,0,9,1016,330,16,1621626338,1622751099,210,365,3,43
bac878c7-f21f-43a4-925c-17de1dc6463c,player,bartonscott,Active,2021-05-17,2021-07-02,-7,7,8,0,0,1,14,827,412,13,1620412398,1620220574,249,587,11,52
382542d4-a775-4dd6-b1c1-9710abae7283,player,jonesbreanna,Active,2021-01-17,2021-05-14,21,17,1,-1,0,0,14,965,482,16,1621710793,1619753812,231,492,6,67
969a322f-4e40-4eed-a3f9-ee50c719fd72,player,whuber,Active,2020-10-03,2020-10-12,-1,4,1,1,0,0,19,1448,521,15,1620100096,1621546662,236,411,11,62
00ec13ed-5b0d-49fc-bcb7-9055b811f077,player,fflowers,Active,2019-08-06,2021-01-30,13,6,2,-1,0,1,19,760,211,15,1620526334,1622666820,221,651,7,42
038e6516-9b75-4b10-964e-2eb870ad5740,player,millernicholas,Active,2021-02-23,2021-05-12,-65,0,0,2,0,0,15,1246,258,10,1620893073,1623838475,133,540,12,54
57a09b31-b37a-45f3-8d3d-8a9c6aeb022b,player,wmurphy,Active,2019-12-07,2021-01-08,-38,6,3,0,1,0,20,968,412,17,1623997095,1620981495,227,566,7,70
52536bc2-c8ba-4376-8923-2a6d550887ee,player,ymarshall,Active,2017-11-22,2019-10-11,18,21,1,1,0,1,4,919,511,15,1623707547,1623130041,216,547,12,71
0ae13186-1a07-4aa0-b223-ebf9ec0cf266,player,dorseyelizabeth,Active,2017-05-11,2017-11-09,11,3,5,0,0,1,17,905,289,20,1621969792,1622022400,73,361,10,69
b9a7881f-5236-4bc7-996e-a1b3d5a7f091,player,hintonjustin,Active,2018-03-09,2020-09-06,-9,5,2,2,0,0,14,931,427,11,1622862014,1622160988,69,398,6,43
35246136-3bf2-4470-8354-fbeee2b14977,player,sandra74,Active,2021-07-01,2021-07-04,69,2,0,0,1,0,9,1145,218,14,1621158971,1620534788,203,688,8,64
8d67bb23-8469-4add-b0d6-65861b195d09,player,nathanfrancis,Active,2017-03-13,2021-05-17,12,1,0,0,0,0,20,810,198,12,1621784053,1620298801,161,640,8,44
71cd8334-df39-461f-96b2-be50f59cdd40,player,turnercandice,Active,2020-12-02,2021-03-07,26,2,0,1,1,1,14,774,156,15,1621668537,1619465141,146,342,4,61
99205b0b-baea-4207-8537-0dbeeb9bbd3f,player,lmitchell,Active,2018-12-05,2021-03-19,-81,16,1,0,1,0,18,1193,456,18,1618822725,1621673350,255,361,7,74
c2caf539-1e24-4eff-8357-35fe5631ef2a,player,john98,Active,2019-10-03,2019-11-17,7,1,2,0,1,2,14,652,441,21,1620812850,1620098046,195,463,1,48
5cea3178-820c-4ec0-bf39-9a94f978641c,player,austinrodriguez,Active,2017-10-31,2018-05-22,0,6,1,0,0,0,18,724,283,15,1620976117,1620414953,177,351,1,57
6b979fcd-e928-41e9-84f7-26ca213b02fd,player,bishoperin,Active,2019-10-02,2021-03-10,30,19,1,0,1,0,12,619,215,17,1620716348,1621293267,153,484,5,51
c3f5beec-538e-4964-8370-9b7bf6e4618f,player,craig48,Active,2018-09-20,2020-03-26,-33,4,5,-2,0,2,20,981,472,23,1623337933,1621539862,183,542,15,61
07162ab0-3227-47ac-8d72-812c387e6b5a,player,logan54,Active,2020-05-25,2021-03-26,7,0,7,1,1,0,11,688,390,15,1623348700,1622867950,205,346,11,73
355bfd8a-dcaa-4b62-9fab-ee49d35239ef,player,kim62,Active,2021-02-24,2021-05-18,-20,0,0,-1,0,0,10,1292,277,12,1622564955,1622585915,96,691,8,77
f6d50007-2393-421d-9ee3-f5465f255096,player,sandra98,Active,2020-07-14,2021-05-16,43,24,3,1,0,0,18,1080,307,11,1620210332,1622963277,92,353,19,44
