~from,~to,~label,~id,action_chat:Int,action_sharepii:Int,action_partyjoin:Int,action_randomheal:Int,action_endorse:Int,action_report:Int
05c54de1-f2d1-4739-9b11-c87fcedc5c45,2cd9bd75-ac3e-4e05-98b2-618e1bd83aea,interaction_edge,7e11faf2-e5b3-485a-9209-b71ab884f9ce,505,2,3,0,7,0
05c54de1-f2d1-4739-9b11-c87fcedc5c45,530c7c2b-b6d6-4ab9-934d-12e1638550bf,interaction_edge,5e64b975-f614-4a22-a0b8-9003382b4039,3335,2,3,2,11,0
05c54de1-f2d1-4739-9b11-c87fcedc5c45,08e8bc1e-7b25-4031-b49a-c302eda23b5f,interaction_edge,29f39c5c-f661-489c-bb77-743ad3fefc74,4220,1,2,1,8,0
05c54de1-f2d1-4739-9b11-c87fcedc5c45,fecd8d2e-af6f-4b69-8898-882b49f24d84,interaction_edge,67f8779e-b8c7-4a61-acf1-7d0101133fc4,2642,0,4,0,1,0
05c54de1-f2d1-4739-9b11-c87fcedc5c45,bb3011a3-d871-4499-acdc-d5491bddf738,interaction_edge,55a9da97-e595-4cae-9c86-8312012ea1f4,1775,0,11,2,5,0
8210c822-d324-4582-b630-04600903a0a4,41f7bdf6-3339-4c0d-912f-5047656219de,interaction_edge,1b6ad57b-27b1-410d-b14c-96fa404389fa,189,2,5,1,3,0
8210c822-d324-4582-b630-04600903a0a4,f709776e-7078-43fd-9d95-5553de7f59be,interaction_edge,d5b0dd2c-d3b6-4e7b-a57d-75b0f71d7503,1286,0,5,3,2,0
8210c822-d324-4582-b630-04600903a0a4,8cb5bd8e-f154-4d27-a9dc-1c11a0cffa3f,interaction_edge,20cb4de8-bf34-4ea5-aaad-2ad5b01e5ef1,1728,1,3,0,5,0
8210c822-d324-4582-b630-04600903a0a4,0859d4f7-6906-4f5f-9d96-63bdb4a516a8,interaction_edge,ee8f8434-bc3f-4bf0-9357-fa3bd2ac91d7,2235,0,4,1,2,0
8210c822-d324-4582-b630-04600903a0a4,b210a769-c6d2-4d20-b619-e12ea518ee91,interaction_edge,eeeb52a4-85cb-4836-82d7-6294ea965de9,29,1,6,1,6,0
8210c822-d324-4582-b630-04600903a0a4,ced38b3c-ea03-429e-b0cf-d2b8d5b59d0f,interaction_edge,41fd388c-0b02-4158-8b4c-b5c0689d00cf,905,2,1,1,2,0
8210c822-d324-4582-b630-04600903a0a4,b6d19f96-a5c2-4ef4-9fbf-2ade16d5b602,interaction_edge,63de9e50-46fa-4105-988e-24a0dbd4d583,2488,2,1,2,10,0
8210c822-d324-4582-b630-04600903a0a4,5bb94ce1-0010-4148-ba91-508f46a195cb,interaction_edge,d0b8e53c-19c2-4ca0-b399-d6ef12ea3542,1380,2,7,0,8,1
8210c822-d324-4582-b630-04600903a0a4,4c34ad59-b491-44a2-96a2-47890fc984ff,interaction_edge,7b2633ae-d1fc-40f1-b0bd-fb4e2ef77c5f,3935,2,6,2,2,0
8210c822-d324-4582-b630-04600903a0a4,8340ed81-a579-434b-8f3e-2d5c30399469,interaction_edge,6f1962c2-fe5c-426c-8012-5c9bdcf26c8a,663,2,3,0,16,0
8210c822-d324-4582-b630-04600903a0a4,88cc3328-c673-4117-9339-fc3720620053,interaction_edge,b20d9ecf-5231-45bc-8cce-86f5a886fc52,2201,2,11,0,3,0
8210c822-d324-4582-b630-04600903a0a4,d40327f7-bcaa-4a92-ae13-802376b6e4da,interaction_edge,8da60ca3-902a-406c-a94b-f3b4bac5a935,2357,2,9,2,9,0
8210c822-d324-4582-b630-04600903a0a4,b44d74a0-95e1-4293-9220-ec623aa44282,interaction_edge,a626e6cb-3f2e-4810-817e-e4672a27ca83,543,0,4,1,2,0
8210c822-d324-4582-b630-04600903a0a4,a1b82853-abd5-4a32-8fb6-182ff7a51e7d,interaction_edge,6da046b7-62f8-4e6c-9eb1-69c22236afb5,2668,1,4,1,2,0
8210c822-d324-4582-b630-04600903a0a4,5b9672d7-6a7f-4e10-a25f-a39fa3316876,interaction_edge,6f400071-fc96-4ab3-bd41-1a861fa699f0,26,0,4,1,3,1
8210c822-d324-4582-b630-04600903a0a4,35d0338a-1a82-4127-8080-a490d166e76c,interaction_edge,b9413d66-ca0b-4eb1-9a14-200f509caa10,3274,0,3,1,10,0
8210c822-d324-4582-b630-04600903a0a4,7b7363cc-8f01-4567-ba7e-caeff4414ef1,interaction_edge,62e28f6c-6f2b-4aa5-89df-912242aeba46,2795,0,0,0,3,0
8210c822-d324-4582-b630-04600903a0a4,2072ea2f-7bab-4b80-aa6e-7c2fe760c2a0,interaction_edge,990ba189-f25a-4148-93d2-fe9daace57d5,1907,2,1,1,5,0
8210c822-d324-4582-b630-04600903a0a4,73ad36f4-7144-40bc-bb00-8872258844e7,interaction_edge,92bd21bd-864b-4940-8ca4-1b220c7c33d3,832,0,0,1,13,0
8210c822-d324-4582-b630-04600903a0a4,46f3b642-8413-4999-a9f1-22aa7e542766,interaction_edge,14ea40ab-da81-4906-b1f6-dcfc65ae2e6a,875,1,3,1,1,0
8210c822-d324-4582-b630-04600903a0a4,07dac709-55dd-4f38-b884-c59b273e6a50,interaction_edge,12dd7286-c3bf-4991-856e-33ff506851e0,5679,0,0,2,2,0
8210c822-d324-4582-b630-04600903a0a4,beefb564-09c5-4f79-9ec6-34dfd1d90d7d,interaction_edge,c19c5ace-6d6f-419a-97b1-f3d257ff5716,3627,1,6,0,2,0
8210c822-d324-4582-b630-04600903a0a4,d6f3369c-9fee-45c2-83d5-84ef9464a2c8,interaction_edge,1a469426-e791-4f1c-aeb2-1f84ebc2476d,1172,0,10,1,6,0
8210c822-d324-4582-b630-04600903a0a4,7a253418-5c04-43a5-b2d7-6d10eceaa96f,interaction_edge,a8759836-9516-4328-8757-ad52812abe0a,1215,0,2,0,7,0
8210c822-d324-4582-b630-04600903a0a4,b53390f5-6124-4588-b04d-4537715af6a8,interaction_edge,5fc53b7f-7fbe-4f1c-89d8-dc7af0d975e1,1921,0,6,0,2,0
8210c822-d324-4582-b630-04600903a0a4,133e639f-4a95-44f0-b1db-30d2d93f7c3b,interaction_edge,d6fe5509-75ad-4012-aa0f-48d614114fed,31,0,0,0,0,0
8210c822-d324-4582-b630-04600903a0a4,ac13c0e1-80d2-4766-b2c4-700ef8368267,interaction_edge,1c67db69-d68c-4747-b1a1-0c2aa84e8ebe,2982,0,0,1,6,0
8210c822-d324-4582-b630-04600903a0a4,047a83ae-821f-41b1-87ec-145e49338d44,interaction_edge,12524d08-9d2e-4d85-b8db-cf438877def3,5337,2,6,0,5,0
23aef7a0-5cb3-4d0e-9069-03f7f6dbc8d5,5ca5b69c-0999-48c4-9fb2-57e45051462a,interaction_edge,2f6bfab1-495c-4093-a82b-8208e9c86662,1001,1,6,1,6,0
23aef7a0-5cb3-4d0e-9069-03f7f6dbc8d5,82c49f99-1617-49b2-823d-803f9cdd2e9a,interaction_edge,52c89341-6be2-447d-af3f-7b153d1b71c2,538,1,1,0,4,0
23aef7a0-5cb3-4d0e-9069-03f7f6dbc8d5,6c15a8ea-895a-45a2-9a09-092ecda568bf,interaction_edge,dcbd5450-683a-49b0-ac3e-c91fab589e5d,615,1,6,0,0,0
23aef7a0-5cb3-4d0e-9069-03f7f6dbc8d5,6e1f4f67-b990-4fbb-8978-2acc684806ca,interaction_edge,708c4d72-923b-46a0-9a83-91c2b4b3e9fe,282,1,0,0,14,0
23aef7a0-5cb3-4d0e-9069-03f7f6dbc8d5,7e7575c7-1f39-433c-8b75-6277fb8f5826,interaction_edge,31c01f00-9149-4c6d-b5b9-e8980d026272,3024,2,2,2,0,0
23aef7a0-5cb3-4d0e-9069-03f7f6dbc8d5,fd14614f-e95e-4429-94ed-ace6951bd55d,interaction_edge,27572408-d005-43bb-a153-48685fc3ad49,3099,2,0,3,0,0
23aef7a0-5cb3-4d0e-9069-03f7f6dbc8d5,f35237fe-405b-440d-bb94-1a62b96f1e97,interaction_edge,3bc30544-224e-4b52-9207-bc5f1c53f619,5539,1,3,1,3,1
23aef7a0-5cb3-4d0e-9069-03f7f6dbc8d5,050fd387-1df5-4654-a4f3-bfcea0dc1d75,interaction_edge,43118ae0-cc55-42de-bf8d-5714320da1bd,4735,0,4,1,2,0
23aef7a0-5cb3-4d0e-9069-03f7f6dbc8d5,a451c01a-2b17-4e70-a19a-63852371bb25,interaction_edge,b9928bc2-d6d0-4405-b0b6-f63f6e94118b,2961,1,13,4,4,0
23aef7a0-5cb3-4d0e-9069-03f7f6dbc8d5,a651d8cc-36ba-4a4e-9e32-9bd16d969228,interaction_edge,a30f3269-8cc3-4c50-a7bb-50f57fbfb92a,2740,0,4,2,2,0
23aef7a0-5cb3-4d0e-9069-03f7f6dbc8d5,bf7d09fd-6d03-4bb9-8b3a-964b6b4831f7,interaction_edge,91c76f82-25ca-4b55-bb96-6381e62d92e1,658,3,4,0,4,1
23aef7a0-5cb3-4d0e-9069-03f7f6dbc8d5,74825176-3f17-467f-b316-229c6e85cb63,interaction_edge,ef83a216-21f6-4370-919c-2e3b5fcca7b8,1100,0,7,0,2,0
23aef7a0-5cb3-4d0e-9069-03f7f6dbc8d5,70a59ab2-aad4-4883-b2d8-b3c35304c2a1,interaction_edge,5bc86f49-24ec-45e8-a1c9-219c931238b1,2384,0,4,1,4,0
23aef7a0-5cb3-4d0e-9069-03f7f6dbc8d5,16d19e75-b2f7-4168-aff3-4e02fe117a15,interaction_edge,f2c7445d-923c-4eda-b2a3-3346c59d265f,1605,0,11,0,3,0
23aef7a0-5cb3-4d0e-9069-03f7f6dbc8d5,68b72abb-9a0c-4d23-a23b-885f406c908f,interaction_edge,4503bf47-038a-4107-b261-4e4a5ad9f57c,667,0,1,0,5,1
23aef7a0-5cb3-4d0e-9069-03f7f6dbc8d5,be4ee739-2128-4029-b237-3460e38b362d,interaction_edge,1dcaa617-8904-41e5-8977-91141d318eb6,1055,1,11,0,16,0
23aef7a0-5cb3-4d0e-9069-03f7f6dbc8d5,46753930-a397-4f70-9cb1-bb4e6573bb90,interaction_edge,91e4e724-4d37-427a-858e-a5686f3f54c9,3403,1,1,0,1,0
23aef7a0-5cb3-4d0e-9069-03f7f6dbc8d5,7e1b0e1b-5ab9-49cf-b543-0a06caa72d05,interaction_edge,86399043-7351-412f-96ec-52774121a362,414,2,0,1,6,0
a2b0c8cf-b19c-4e5a-8ee6-1c025b2d5d7d,c1d8047b-ed13-4e05-a5cb-7a364b9f1021,interaction_edge,e594671d-475d-43a0-94a0-c2ada5ed4e8e,4104,2,2,0,5,0
a2b0c8cf-b19c-4e5a-8ee6-1c025b2d5d7d,a18c71dc-5998-47b5-8147-dd0ff0e2fc36,interaction_edge,0ba4f883-b5ca-45e1-9222-2f473dd77a2c,3677,2,3,0,5,0
a2b0c8cf-b19c-4e5a-8ee6-1c025b2d5d7d,027efd8b-c41a-419d-b44f-09346625aecb,interaction_edge,2725aee9-7938-46f5-9a83-ccf0cc8b3518,1484,0,6,1,5,0
a2b0c8cf-b19c-4e5a-8ee6-1c025b2d5d7d,62e41884-1ec4-488b-afc6-746bd3591bed,interaction_edge,487a64c3-f7bb-4b4a-9b12-36aed8ff47a8,1356,0,12,0,9,0
a2b0c8cf-b19c-4e5a-8ee6-1c025b2d5d7d,8964c177-1703-49cb-91c2-78636cc7f08f,interaction_edge,2131ae90-ff8e-4290-b3d5-6787c972eac9,4804,1,14,1,4,0
a2b0c8cf-b19c-4e5a-8ee6-1c025b2d5d7d,8b88fd19-81e2-4065-9936-ca791f20e1aa,interaction_edge,150a36b7-0662-49b6-b9fd-568181319aa8,7014,2,3,0,1,0
a2b0c8cf-b19c-4e5a-8ee6-1c025b2d5d7d,33a569be-f751-4c5c-bc68-36d499c4db1b,interaction_edge,cce6bfe3-b8e2-4be7-80b4-b1a99a6ccfaa,519,2,2,1,16,0
a2b0c8cf-b19c-4e5a-8ee6-1c025b2d5d7d,35c66c6c-5083-4a26-81b9-6afaa05efa59,interaction_edge,ac7f9cec-90dd-4881-8557-216d832ea64d,3414,0,7,0,3,0
a2b0c8cf-b19c-4e5a-8ee6-1c025b2d5d7d,22ea68b0-cff9-44a0-91d2-e33f7ae70cb1,interaction_edge,24af2d30-4205-4405-92ae-b05f14b02857,3661,0,6,2,10,0
a2b0c8cf-b19c-4e5a-8ee6-1c025b2d5d7d,25086ec2-4b94-4908-a5de-ef385793cbd9,interaction_edge,193f7c9d-45c8-4140-886a-0fd01ddf529b,1152,0,8,0,3,0
a2b0c8cf-b19c-4e5a-8ee6-1c025b2d5d7d,a9486187-8dc6-4aa5-acc9-d62a841de777,interaction_edge,fa00c87a-a4d9-4767-aba8-f3abe20242e1,5283,0,5,0,0,0
a2b0c8cf-b19c-4e5a-8ee6-1c025b2d5d7d,1d6d0b31-3db5-4429-a3f0-c734a965cf11,interaction_edge,3e214bc3-7685-4f0f-920e-ba9d03fb4a11,1105,0,6,0,2,0
a2b0c8cf-b19c-4e5a-8ee6-1c025b2d5d7d,472f7775-5bd5-406a-8e8a-10e29378a7e6,interaction_edge,6dd21d41-3e36-43be-909f-2d10d012c2f3,1211,2,6,0,2,0
a2b0c8cf-b19c-4e5a-8ee6-1c025b2d5d7d,480370dd-0890-4ff5-b2a1-43bbcef92e68,interaction_edge,4579ede6-144f-49fe-b50c-1126b44f8408,4518,0,2,0,9,1
a2b0c8cf-b19c-4e5a-8ee6-1c025b2d5d7d,20b8bf72-28f4-4a1f-9786-96aad3685476,interaction_edge,2ac82861-a32c-4a7f-b7a7-f7d8c160768d,2607,0,2,1,5,0
a2b0c8cf-b19c-4e5a-8ee6-1c025b2d5d7d,5d2f14bd-68e3-43bc-8f41-61fc40439abf,interaction_edge,a5a30987-af1d-4033-860d-2481c6f922bd,2122,0,5,3,0,0
a2b0c8cf-b19c-4e5a-8ee6-1c025b2d5d7d,ffbf63a5-91e8-48b9-9c35-8c3e3dd5a81e,interaction_edge,270a8224-cc1c-4117-94a5-2a85d7fcfdee,822,0,0,0,10,0
a2b0c8cf-b19c-4e5a-8ee6-1c025b2d5d7d,06852ba1-baa1-4d2b-ab45-8635d7e8aa25,interaction_edge,e7b34dd6-3e56-4f9a-84e1-698b9c09b65b,85,0,12,1,4,0
a2b0c8cf-b19c-4e5a-8ee6-1c025b2d5d7d,774d9e67-538f-4ade-8724-3d7033eb9c5a,interaction_edge,d487b7e0-bd33-4b97-b674-7f859cafe180,2437,0,7,0,11,0
a2b0c8cf-b19c-4e5a-8ee6-1c025b2d5d7d,df1ff922-54d6-438b-b171-f8aac8bff575,interaction_edge,1cb6e2c0-dee4-4e95-b857-ff43ad49cfca,1804,1,2,0,1,0
a2b0c8cf-b19c-4e5a-8ee6-1c025b2d5d7d,3c972911-3b71-4e16-a2b8-f5bc9d63b66e,interaction_edge,623d14a5-596e-488d-8193-fcb4d1d6ef61,6911,0,0,2,1,1
a2b0c8cf-b19c-4e5a-8ee6-1c025b2d5d7d,1bf1938b-d245-4a36-9b04-286d3e1030be,interaction_edge,2a5fe2b6-e308-4b4c-8f46-6850f579016d,1930,1,4,0,3,0
a2b0c8cf-b19c-4e5a-8ee6-1c025b2d5d7d,bdec0ac2-ec57-4a2e-b7c5-b73f1e675850,interaction_edge,ba5c23b8-978e-4917-9af0-ea58726ebcd1,4472,2,7,3,5,0
a2b0c8cf-b19c-4e5a-8ee6-1c025b2d5d7d,ac27b335-1802-4006-9544-409dd603ceac,interaction_edge,1ec04c3a-5b3a-48e0-891f-230023c4df83,1565,1,12,1,0,0
a2b0c8cf-b19c-4e5a-8ee6-1c025b2d5d7d,0ebbad87-5704-4ff8-ba5c-8ecc37aab989,interaction_edge,896269cd-ee80-411e-8470-2e5272241a64,1669,0,8,1,3,0
a2b0c8cf-b19c-4e5a-8ee6-1c025b2d5d7d,17747b60-90df-44e4-b337-83c66edeb1fc,interaction_edge,014f0fe5-81e4-4f52-9741-4839b847abeb,3725,3,6,0,3,0
a2b0c8cf-b19c-4e5a-8ee6-1c025b2d5d7d,bd43374d-91a0-4e2f-9dac-c025a8095b65,interaction_edge,8b18da00-b634-4475-9da5-785bbc174cc8,1486,1,3,1,2,0
a2b0c8cf-b19c-4e5a-8ee6-1c025b2d5d7d,7ea22471-4643-4b9a-a7cc-efe73c2b67d8,interaction_edge,1bb2f3dd-8176-4c9e-9169-5b477f3ebc14,4475,0,7,0,4,0
a2b0c8cf-b19c-4e5a-8ee6-1c025b2d5d7d,f37f94cd-ef2e-449e-a08f-6e17a7778e07,interaction_edge,c744816c-1c30-4edd-9a10-63e36387a807,4038,1,10,1,0,0
a2b0c8cf-b19c-4e5a-8ee6-1c025b2d5d7d,18dc2873-f990-4806-bcaa-697d96dca2c4,interaction_edge,70c4077f-a1bd-4641-a238-9d7a4111613f,3815,1,6,1,10,0
a2b0c8cf-b19c-4e5a-8ee6-1c025b2d5d7d,11c85dad-c602-425a-97ea-77e342af539f,interaction_edge,f1f67fdc-eaae-473f-9e6e-6fccaf7ce206,1870,0,3,0,1,0
a2b0c8cf-b19c-4e5a-8ee6-1c025b2d5d7d,dda5994e-57d4-4eee-b60f-05f9fec5fbcc,interaction_edge,a36b689c-4cdd-4569-8a18-9075e9f0e3b3,2145,1,7,1,5,0
a2b0c8cf-b19c-4e5a-8ee6-1c025b2d5d7d,be4ee739-2128-4029-b237-3460e38b362d,interaction_edge,685ca2c5-2d48-4d0f-a6a1-45e8e9e2e738,1718,2,1,3,9,0
a2b0c8cf-b19c-4e5a-8ee6-1c025b2d5d7d,59b028d2-8389-495e-b7fa-2f2242e2c665,interaction_edge,27a72a32-d5e8-4c52-958d-fca7cedede07,1368,0,0,0,6,0
a2b0c8cf-b19c-4e5a-8ee6-1c025b2d5d7d,7c028d17-7142-4d23-a4fb-169a827b718b,interaction_edge,9931a910-2ed5-4014-ab0c-67cec32c6c8f,3641,0,1,1,4,0
a2b0c8cf-b19c-4e5a-8ee6-1c025b2d5d7d,515c930f-00d6-4ed7-bdaf-1c198fb3b336,interaction_edge,49cb1aa0-abfd-42e9-93a6-f85fc8fb9925,3823,1,7,1,2,0
a2b0c8cf-b19c-4e5a-8ee6-1c025b2d5d7d,72c55841-186b-45a6-8f77-4db774d920f8,interaction_edge,9fc81dc4-4aa8-4083-b2e1-9d73414f65f1,3088,1,9,0,1,0
1520d53c-c667-4335-86b5-5be986c7ef43,163c7eca-2ad9-4ed5-9813-c9497241d7cf,interaction_edge,bc8e9de2-359e-4362-aa60-ec9d05b40d81,2943,0,10,0,7,0
1520d53c-c667-4335-86b5-5be986c7ef43,f82fa783-9ea2-45a5-b040-840b288047ee,interaction_edge,38d89b2e-0f25-41a2-9b5f-36dbf30e21da,3230,0,0,1,0,0
1520d53c-c667-4335-86b5-5be986c7ef43,377e956b-7c0c-4122-afd5-1a21e06233cb,interaction_edge,1069f980-e589-492f-bfad-eaea76a28770,323,1,2,0,1,0
1520d53c-c667-4335-86b5-5be986c7ef43,07dac709-55dd-4f38-b884-c59b273e6a50,interaction_edge,b772e415-21cb-478c-8b95-5f10d0ea66cd,5109,1,0,0,8,0
1520d53c-c667-4335-86b5-5be986c7ef43,79aa91bb-2eab-4a7b-a74b-64a40af87ec7,interaction_edge,a827dfec-8d4d-42c1-bb07-bd236172b8ab,879,2,3,0,9,0
1520d53c-c667-4335-86b5-5be986c7ef43,cfba7a7f-c654-428e-b527-4ac15d6bd5f5,interaction_edge,b98446e3-6dab-4a35-9e6a-e8364135eccb,2176,0,9,1,6,0
1520d53c-c667-4335-86b5-5be986c7ef43,808ebc0e-5142-42b6-883c-0e29e7b6d887,interaction_edge,09e4ea1c-d409-4493-b570-e5a8e0e506a1,39,1,1,2,5,0
1520d53c-c667-4335-86b5-5be986c7ef43,daf9921b-ef74-4cb5-8a55-2362943d82bd,interaction_edge,a663c7a1-13b2-40a5-b84c-e8cf9bfb7b02,2296,0,3,1,6,0
1520d53c-c667-4335-86b5-5be986c7ef43,242ae22b-cd05-439a-860a-f0084bcd6398,interaction_edge,0d91deae-a106-44de-b24d-b64ee0c68c10,942,3,5,2,8,0
1520d53c-c667-4335-86b5-5be986c7ef43,3433e9ff-910e-4319-8315-38dd9524e19e,interaction_edge,09feb986-4b2f-40a7-8ef2-00273232895f,4774,0,10,0,0,1
1520d53c-c667-4335-86b5-5be986c7ef43,e6827f88-1880-439e-896d-075f449e6ae8,interaction_edge,80024074-f72f-4847-8117-c7ae2f0018a9,5450,2,0,0,0,0
1520d53c-c667-4335-86b5-5be986c7ef43,8b88fd19-81e2-4065-9936-ca791f20e1aa,interaction_edge,3d37f52e-e14d-4419-bc10-9796b9baa1ea,2194,0,5,1,3,0
1520d53c-c667-4335-86b5-5be986c7ef43,2e72931f-3665-471f-a64e-ad096bdcdb48,interaction_edge,82018dca-9c39-4985-acf2-0a69d2f7db96,2678,0,4,0,0,0
1520d53c-c667-4335-86b5-5be986c7ef43,ac27b335-1802-4006-9544-409dd603ceac,interaction_edge,4fc1eae0-297b-4701-a021-1c39cb7f7a81,912,0,15,0,10,0
1520d53c-c667-4335-86b5-5be986c7ef43,37ea202c-ef63-40a4-85cd-20a5e56003d1,interaction_edge,aaff438a-ced6-4ee8-9622-93611a6f83a3,3750,0,1,0,11,0
1520d53c-c667-4335-86b5-5be986c7ef43,0dc0a9d0-d908-4d1a-b553-d46d573214d7,interaction_edge,d7b15641-1e17-4c71-9338-f6a5060753c9,4196,1,12,0,11,0
b6d19f96-a5c2-4ef4-9fbf-2ade16d5b602,bd43374d-91a0-4e2f-9dac-c025a8095b65,interaction_edge,e1ba3d1b-3c7f-47f3-b33b-74396abfc9ad,2040,0,7,1,2,0
b6d19f96-a5c2-4ef4-9fbf-2ade16d5b602,25863bcc-42e0-4690-86d5-4bafc8f0e582,interaction_edge,4ac5f7dd-cadd-4300-8e00-741bc0a8db84,707,0,5,1,16,0
b6d19f96-a5c2-4ef4-9fbf-2ade16d5b602,fd3eb8d2-e347-4ef5-9093-be8478217368,interaction_edge,df38e737-229f-4748-97cb-1e17265811ac,1574,0,13,1,3,0
b6d19f96-a5c2-4ef4-9fbf-2ade16d5b602,164b0d69-3a6c-4fe1-bc65-4db441e69d63,interaction_edge,6d452e16-d329-4ac9-ba6e-ad20d167aac4,2849,1,1,3,6,0
b6d19f96-a5c2-4ef4-9fbf-2ade16d5b602,0b794ca8-799a-4a86-8394-ca92107db1e6,interaction_edge,8c8c29e6-da44-4522-a4c3-4d9a24ef951c,1167,2,7,1,11,0
b6d19f96-a5c2-4ef4-9fbf-2ade16d5b602,bd285535-40e6-493f-b493-b137bb2aa2f7,interaction_edge,9c4a76c0-d548-4be9-b9b2-e6e941862de6,487,0,4,2,0,0
b6d19f96-a5c2-4ef4-9fbf-2ade16d5b602,0acb76e0-37ca-47f1-8c8f-c370b6799add,interaction_edge,659ddc8a-d5ef-464b-93e0-70d9d448ebf4,3634,2,1,1,0,0
b6d19f96-a5c2-4ef4-9fbf-2ade16d5b602,073b50af-d902-4db4-bba3-7b1c9ac70eb8,interaction_edge,fa610132-8bf7-41c3-b46a-104741fd0323,4181,2,7,2,1,0
b6d19f96-a5c2-4ef4-9fbf-2ade16d5b602,141a31b0-3e16-41c2-a392-54dd5c742215,interaction_edge,60f7fb94-3ee3-4820-8764-35454d941166,4242,0,2,0,4,1
b6d19f96-a5c2-4ef4-9fbf-2ade16d5b602,9bae5809-1244-4c76-aefc-6906ef55beb4,interaction_edge,ec4433b7-c9a2-4cd0-90da-c111b8271447,4071,2,1,2,1,1
5a516838-1d08-4d25-8cd2-50ee2c1367b6,27e8bcf7-88ba-4957-b7c0-8c6e1390bb42,interaction_edge,f2748648-ec2f-42c2-9be8-bbd5e445ea2d,1384,0,11,1,3,0
5a516838-1d08-4d25-8cd2-50ee2c1367b6,d307e3c0-2bfb-43dd-a70e-d6ddb87067d5,interaction_edge,e5d889ba-dd0b-4c04-bac8-014b5e09278b,667,2,8,0,6,0
5a516838-1d08-4d25-8cd2-50ee2c1367b6,59773e45-f4f5-4d46-9bdf-0e0b702bfdb2,interaction_edge,8f71def7-12e7-4ac0-9df3-7d0ce678e412,3780,1,2,0,1,1
5a516838-1d08-4d25-8cd2-50ee2c1367b6,55569fee-04e3-4d9b-a30c-7cfd2a527cb9,interaction_edge,346eef7a-a33e-4f91-a9bf-9788a893b856,1412,0,5,0,5,0
5a516838-1d08-4d25-8cd2-50ee2c1367b6,d6f3369c-9fee-45c2-83d5-84ef9464a2c8,interaction_edge,3ccc8489-a0f2-4f27-b3f2-1ddb23047992,910,0,1,0,3,0
5a516838-1d08-4d25-8cd2-50ee2c1367b6,024db3e8-758c-4703-b072-5ce6cd0aa74b,interaction_edge,0bb177a2-06b2-4ef8-bad1-5afe4485bf5d,1728,0,12,0,3,0
5a516838-1d08-4d25-8cd2-50ee2c1367b6,51290605-0c2d-46aa-868d-148ab896b4fb,interaction_edge,7a24921d-1988-4098-8424-c2579672571b,4509,2,1,0,5,0
5a516838-1d08-4d25-8cd2-50ee2c1367b6,319a9467-d6a7-49da-8251-4e3e5a9a55da,interaction_edge,67239c96-7da9-468a-a619-45c4caefad7d,4834,1,2,1,2,0
5a516838-1d08-4d25-8cd2-50ee2c1367b6,c6b2c2d9-1298-454c-a558-30d2573b978f,interaction_edge,f574d946-a5a7-4e95-b7a3-ee8b11aa8831,4176,0,4,0,2,0
5a516838-1d08-4d25-8cd2-50ee2c1367b6,1f56ba33-b47d-49f0-b3ea-a337b10d7f10,interaction_edge,5ca7f4ed-4457-4d70-b1b1-b6f03ff3254a,2652,1,2,0,3,0
5a516838-1d08-4d25-8cd2-50ee2c1367b6,18dc2873-f990-4806-bcaa-697d96dca2c4,interaction_edge,b03303c5-19b0-4ee3-9df4-a5edee1c5029,1775,1,7,0,8,0
5a516838-1d08-4d25-8cd2-50ee2c1367b6,df39fd16-8537-4ba2-a353-12c4a1332473,interaction_edge,126c71ae-63d5-4a83-b9ab-fae26e8ce838,611,0,9,1,12,0
5a516838-1d08-4d25-8cd2-50ee2c1367b6,351a4400-5616-4773-ad0b-547c371b8823,interaction_edge,53420261-8db8-4ff9-8a19-a9dfa22968e8,880,1,15,1,5,0
5a516838-1d08-4d25-8cd2-50ee2c1367b6,02de3dfd-4564-42fc-8298-c5d144776ab6,interaction_edge,7f5bd7f8-c0c6-4c2a-8b24-5d64bb5d4bee,1561,1,9,1,7,0
5a516838-1d08-4d25-8cd2-50ee2c1367b6,838b56dd-7881-4ad2-844a-ffde051bab8b,interaction_edge,4a3a9d87-3e84-4072-a669-037fee35dab8,1376,2,7,0,0,0
5a516838-1d08-4d25-8cd2-50ee2c1367b6,663132cb-6580-4acd-9157-beb567648c04,interaction_edge,096fb21e-67d5-48ac-9042-1e24cc132018,4382,2,8,0,0,0
5a516838-1d08-4d25-8cd2-50ee2c1367b6,8a293745-e984-47fd-b32b-26a5be6518ee,interaction_edge,bca009e3-6d42-41cb-ab33-e6c021850e14,2144,0,5,3,6,0
5a516838-1d08-4d25-8cd2-50ee2c1367b6,5478ee58-65d2-44f1-9874-d1eac0d52a41,interaction_edge,d1f823b7-4e23-4d0d-84ce-c98941475462,839,0,1,2,3,0
5a516838-1d08-4d25-8cd2-50ee2c1367b6,c1eec7e5-c494-4991-833f-6757848a4277,interaction_edge,96789b60-f0bb-4280-a5f8-7ef271c961f6,3547,0,1,1,4,0
5a516838-1d08-4d25-8cd2-50ee2c1367b6,a84d8fc1-6684-4fe0-bf8e-f7f1003f3a51,interaction_edge,0123b6ca-f813-4943-951c-03b9440ac508,2074,0,8,1,8,0
5a516838-1d08-4d25-8cd2-50ee2c1367b6,8ea40305-b721-4015-8ee6-7a040b056e44,interaction_edge,6b534fab-bf2c-4e16-9cb9-9707bdd6e888,2040,0,7,1,0,0
