~id,~label,playerId:String,status:String,stat_joinedDate:Date,stat_lastPlayed:Date,ea_reputation:Int,ea_altruism:Int,ea_duty:Int,ea_mischief:Int,ea_malice:Int,ea_atrisk:Int,stat_totalSkinPurchases:Int,stat_totalCurrencyPurchases:Int,stat_idleMinutes:Int,stat_marketingEmailClickThroughs:Int,stat_lastChatTimestamp:Int,stat_lastGameSession:Int,stat_lastGameSessionLength:Int,stat_longestGameSessionLength:Int,stat_shortestGameSessionLength:Int,stat_medianGameSessionLength:Int
adacdf06-a081-4117-a0a0-f12868d7207f,player,kristensaunders,Active,2018-10-07,2020-06-03,-11,16,1,0,1,0,15,635,240,11,1619764598,1621112317,138,494,13,63
6d92d9e7-19c8-43e4-8f4d-4a03705c954a,player,william60,Active,2017-05-22,2020-11-19,-33,4,5,-1,0,0,17,895,363,10,1622615135,1622533791,224,500,10,66
eff794e7-0797-4826-8edd-4fde08a0662a,player,mayclayton,Active,2019-11-26,2020-10-30,7,13,1,3,0,1,19,971,257,14,1621993333,1621421756,224,477,1,67
2cff2d28-16e6-4817-9da2-75f3940bc7d9,player,robert49,Active,2019-02-20,2019-11-23,-13,1,0,0,0,1,15,1059,501,14,1621186110,1621599391,167,249,13,53
d307e3c0-2bfb-43dd-a70e-d6ddb87067d5,player,kellysweeney,Active,2021-02-02,2021-05-12,-29,13,1,0,1,0,12,1240,338,11,1620716491,1620871488,243,470,5,51
163c7eca-2ad9-4ed5-9813-c9497241d7cf,player,cherylgarcia,Active,2021-07-05,2021-07-17,-32,9,0,0,0,0,9,1300,575,10,1622362385,1620620241,158,442,14,52
cc5b11c6-8a70-4c3f-957f-4d04af0f5ad5,player,zatkins,Active,2019-03-17,2021-01-04,-12,11,0,-2,0,0,21,1095,351,14,1620291325,1623520201,87,566,10,60
f8235a9d-2422-4077-bebe-5fa8cf7c0c3a,player,buchanankelly,Active,2018-11-08,2019-06-23,11,12,2,0,0,1,19,696,175,15,1621901384,1619266464,286,828,24,41
0004f00d-f2ab-4dd6-a727-cb2b2b0224eb,player,katiemccarthy,Active,2017-01-19,2017-05-09,24,1,3,-3,0,0,18,871,403,17,1617804656,1622133096,150,446,7,43
dcaaee63-62ef-4a54-94ff-0164c9033361,player,hebertmaurice,Active,2018-03-13,2019-04-16,-12,12,0,-2,1,1,19,1032,395,17,1620835045,1621015463,133,428,0,81
7e063171-d37d-4e5e-bdd0-201506cb7645,player,mitchell11,Active,2016-11-26,2020-09-19,-8,12,1,0,0,0,14,1079,482,16,1622558158,1621303895,236,548,19,63
fc3d49d9-be9a-4b98-88aa-c4799f8dc236,player,kenneth99,Inactive,2021-08-04,2021-08-06,-14,11,5,0,1,1,14,977,333,13,1619608646,1620462386,197,636,16,51
2922eb0b-64fb-46e3-8023-d5bb450ec1f7,player,keydillon,Active,2020-04-19,2020-11-19,38,20,2,0,0,1,9,831,141,21,1621433378,1618677428,158,506,10,67
99730417-fa44-43ad-8414-46d4285af8a8,player,wagnerwilliam,Active,2018-05-19,2018-11-02,29,7,0,0,1,0,19,854,163,16,1621376872,1623044232,114,347,7,46
351a4400-5616-4773-ad0b-547c371b8823,player,ryan38,Active,2020-02-18,2021-02-09,4,8,2,0,0,1,24,1006,525,15,1620241718,1622985106,262,494,13,58
f82fa783-9ea2-45a5-b040-840b288047ee,player,emack,Active,2017-07-12,2018-01-03,21,6,0,2,1,0,11,1091,442,12,1620698858,1623321683,175,434,15,76
a78eac2c-b7a5-4761-b208-187fead1c906,player,jenna49,Active,2018-12-10,2020-11-24,3,10,3,0,0,1,15,811,458,16,1621359265,1620581598,146,659,7,56
f3edb0a4-72ef-4014-bd6e-b1089731923e,player,herreradenise,Active,2017-03-08,2019-06-01,32,0,0,1,0,1,14,1010,273,10,1621093934,1622122627,210,374,15,70
bb1e0497-b183-4562-a34e-f449ada8669d,player,whitneyshaw,Active,2016-10-30,2019-12-28,32,0,4,2,0,0,6,906,334,15,1621628157,1623380516,253,344,16,65
9c7e4095-9990-4e45-9eee-c56c0e7d015f,player,williamssteven,Active,2020-12-04,2021-03-31,22,5,4,-2,1,0,26,1392,278,14,1619326669,1619316555,163,589,21,65
d57c3955-1ce6-4d48-8575-d9532bfd42fa,player,aguirredavid,Active,2020-10-03,2021-02-24,72,6,1,1,0,2,18,520,493,9,1622279461,1621213478,107,642,12,72
bdec0ac2-ec57-4a2e-b7c5-b73f1e675850,player,ivanmccann,Active,2017-11-16,2018-01-20,-40,3,4,2,1,0,14,1134,354,12,1623309124,1622009698,198,371,15,58
2348d4c2-da4c-40ba-98be-92d99b133485,player,castilloamber,Active,2017-09-04,2018-11-09,7,12,1,0,0,1,22,900,287,13,1624804363,1620069613,147,633,5,57
166483c5-cf26-40bb-9d65-b1cc4806c7d5,player,traci24,Active,2016-10-07,2016-12-04,-3,2,3,-2,0,0,8,1005,268,14,1619612721,1621660188,164,591,19,71
0b56b5f2-dc20-4b8f-ba94-f8f62459235a,player,emccullough,Active,2017-09-16,2018-08-14,-13,2,2,-2,0,2,7,1075,257,17,1621208658,1620607599,190,433,2,48
06856091-dbec-4898-b7e8-8732fd529714,player,freemanmelissa,Active,2020-10-09,2021-06-20,-5,13,0,3,1,0,20,1083,156,10,1620451424,1620961827,160,308,14,54
3abcdb36-89e0-4051-be4e-091d84ad5eef,player,mrussell,Active,2021-06-20,2021-07-06,5,9,1,0,0,0,11,1138,229,15,1621492886,1621751046,191,266,10,51
ec1fba1e-9c39-4784-bded-550c54cfc4a0,player,donnasilva,Active,2017-05-04,2018-08-19,32,5,2,2,0,0,16,1029,373,16,1619749029,1618906088,162,384,7,38
ab153be1-3db1-4f1d-95c4-9bd36c8b112a,player,jennifer76,Active,2021-01-23,2021-05-19,-11,8,0,0,1,0,11,954,258,19,1623282133,1619016481,123,520,3,55
0d35d516-2559-4fd3-a8fe-219a05bee03b,player,susan12,Active,2019-02-21,2021-07-23,7,3,1,0,1,0,19,1222,215,15,1620187168,1620700093,48,459,11,71
ab0aea61-b3f9-4116-bd4a-1851f227d391,player,dawn63,Active,2018-09-23,2020-07-03,26,0,0,-1,0,0,7,1124,554,14,1619704254,1622266126,212,419,10,56
08a6b193-4075-48c9-9f0d-f073e7508b9e,player,josephpeterson,Active,2018-08-20,2019-04-08,-44,6,3,-1,0,0,10,1259,211,19,1617049162,1622723278,156,541,8,67
19582daf-532d-4ae1-97be-f747feec617c,player,joshua83,Active,2019-01-14,2021-06-19,-24,4,4,0,0,0,13,1344,385,13,1620991399,1620550446,159,627,13,56
e9ab44c4-b777-4f4d-9451-4e4dc6317e1f,player,hammondsarah,Active,2021-06-20,2021-08-06,11,0,3,1,0,0,13,837,174,8,1620476370,1620164771,78,516,13,58
670ec948-2e15-427f-8ed5-3fbe326659cd,player,jonessonya,Active,2018-09-19,2020-07-15,5,17,5,-1,1,0,13,681,371,11,1622221265,1618946512,60,298,13,63
476917a4-3ee7-4e12-b1fd-87fcc6c1b796,player,shepherdcatherine,Active,2019-07-30,2021-07-31,3,8,1,1,1,0,12,1204,304,19,1621559380,1621761742,261,452,19,45
eaedce21-5226-4d54-a7a9-6bdb06c14cff,player,pamelavillarreal,Active,2021-02-26,2021-06-17,-8,2,5,-1,0,0,8,1116,526,18,1622491865,1617833434,134,461,7,49
dac210f2-afa3-4aa5-857e-b47bf0fe568a,player,powerskaitlin,Active,2017-05-03,2020-06-16,-1,14,1,0,0,0,22,1087,440,16,1621301971,1619492808,154,455,2,46
b138428f-26b7-46f5-b2cd-ca3aa3611392,player,hernandezlinda,Active,2019-05-10,2019-11-22,13,9,5,-1,0,1,16,1220,306,19,1624094885,1621960151,141,637,11,61
7264b55c-d9b9-42ce-bb5b-6d622d514ccf,player,haleywatson,Active,2019-04-23,2020-11-23,-7,9,2,0,1,1,12,1212,314,10,1620174240,1620431939,185,673,13,58
42f66e4f-8f02-4819-949c-3342f77aec72,player,twalker,Active,2017-01-13,2020-05-15,-16,6,1,0,0,0,12,995,435,14,1622532169,1620320746,199,539,13,52
55569fee-04e3-4d9b-a30c-7cfd2a527cb9,player,martinezsamuel,Active,2016-10-07,2021-03-20,-9,18,0,1,0,0,13,890,549,16,1621480451,1620116145,210,466,12,58
102891da-9561-421e-afbf-f15f3a5044a4,player,kpalmer,Active,2018-12-14,2020-11-06,13,1,4,2,0,0,15,983,500,12,1621818137,1620253281,136,543,4,62
5f723d27-382e-4e90-92bb-79e3ba53cf50,player,william40,Active,2018-03-30,2019-10-21,50,14,1,-2,0,0,14,996,485,19,1621503698,1622035582,62,479,8,76
8bea56e7-62f8-488c-9e54-b41b3823d7b8,player,theresa18,Active,2021-05-10,2021-06-17,-46,6,5,1,1,0,17,1052,314,14,1620063321,1622054582,123,455,10,60
ad0e7f81-7274-4c0b-ae77-07a2deaf86a9,player,pmeza,Active,2020-05-22,2021-06-20,8,5,1,0,0,0,15,1344,387,25,1621428714,1621911893,219,651,15,55
876ec34e-c8df-41f0-8004-f25743c24f2a,player,smithpaula,Active,2021-08-09,2021-08-11,0,6,1,0,0,1,16,1055,317,15,1623882613,1622075562,269,486,6,64
41fda313-e8d9-4454-957b-427e32a5d887,player,robertmiller,Active,2017-06-24,2020-11-08,2,14,2,-1,0,0,14,1220,319,11,1622314622,1621305059,301,426,8,56
df1ff922-54d6-438b-b171-f8aac8bff575,player,michaela03,Active,2021-02-07,2021-05-07,-63,3,4,-1,0,0,14,1060,585,20,1620564517,1622475976,187,505,12,59
33a569be-f751-4c5c-bc68-36d499c4db1b,player,lpark,Active,2017-10-04,2018-03-15,8,20,6,-1,1,0,8,1148,474,16,1620944327,1621046117,254,341,19,48
7ea0013d-7091-4d2e-9475-d1c56176019d,player,jimmy21,Active,2021-04-11,2021-06-02,0,9,5,-1,1,1,20,1140,322,11,1624145854,1621470030,149,312,8,41
cca2a782-e6b2-466c-98dd-f908ced67e28,player,jessesandoval,Active,2019-11-06,2021-01-17,-61,7,2,0,0,1,19,671,225,13,1620527708,1622591388,262,321,14,57
141a31b0-3e16-41c2-a392-54dd5c742215,player,riggsdakota,Active,2016-08-24,2020-08-23,-13,7,1,0,1,0,13,893,153,13,1622075833,1621968953,246,525,11,62
8deff7cc-8bfe-4c00-9427-a32f25fe07cc,player,angelagibson,Active,2019-03-27,2020-06-29,17,0,5,1,0,1,17,831,131,10,1622465155,1619968415,166,516,9,62
d994bcc6-f72b-4a90-a213-5fa5cc0dc667,player,marystewart,Active,2016-08-29,2017-05-18,9,14,4,0,1,1,8,1373,146,21,1619956589,1622343088,131,478,20,60
e155c66e-127e-4a24-87a5-316200d0cef1,player,rwalters,Active,2020-04-15,2020-11-21,-3,3,2,-2,0,0,16,1134,580,9,1622842126,1620637626,167,410,14,52
e7c34492-667e-4ba8-8d9c-26821a308ec0,player,greenmonica,Active,2018-01-05,2021-07-18,11,10,2,0,0,0,9,899,218,7,1620665487,1622393621,183,479,5,59
a9d3d392-700b-4405-a619-f1458375f6f5,player,yanderson,Active,2019-02-09,2020-07-07,1,1,1,1,0,2,22,876,316,15,1622198606,1622384338,121,570,10,63
7d35b83e-f990-4123-9d05-fcf005e206db,player,kelly52,Active,2018-04-14,2021-08-05,38,4,0,-1,1,2,19,1238,386,15,1622966117,1621259545,196,674,9,58
b53390f5-6124-4588-b04d-4537715af6a8,player,james80,Active,2016-08-14,2020-10-02,-23,0,2,1,0,0,9,992,511,20,1623185642,1622874796,279,614,13,60
c6c27977-5faa-4052-b8fc-d6d779be50a5,player,xnunez,Active,2020-01-11,2021-05-29,20,0,2,-2,0,0,15,1175,336,16,1619419519,1623215629,137,159,2,42
071e1620-22aa-4ef5-a211-5e5978270133,player,dstewart,Active,2018-09-12,2020-06-01,-21,15,3,0,0,1,10,1146,291,11,1618494285,1621034410,89,353,13,61
1e649687-e18d-48d3-98c7-9b4c0491edac,player,alexbell,Active,2017-04-13,2020-10-16,-13,12,3,2,0,0,8,1176,290,17,1622703249,1619977487,219,635,20,62
954a012c-a7af-4eaa-b87a-3254600b7aae,player,pauldavis,Active,2018-04-11,2020-01-25,-47,2,0,1,0,0,14,1337,449,9,1622054813,1619994041,158,482,14,46
bb3011a3-d871-4499-acdc-d5491bddf738,player,lisacastaneda,Active,2017-01-15,2019-10-06,6,1,1,2,2,0,16,1122,403,14,1621398926,1620263927,70,377,16,63
e2c012e6-b805-446a-8d73-247f382a24b7,player,ramoskyle,Active,2018-01-10,2020-01-30,16,11,1,0,1,0,11,885,416,11,1620094563,1619495049,140,537,4,36
d5c133f2-77ce-419c-89e2-472e172accf8,player,crystalmcguire,Active,2021-02-03,2021-04-16,21,10,0,-1,1,1,18,767,302,13,1621300420,1622483503,164,280,4,44
f316c60c-9f74-4366-8965-805e898cb7ff,player,juliematthews,Active,2019-10-27,2020-02-05,0,7,2,-1,0,0,19,832,276,14,1620050005,1619520772,92,585,3,60
e803b9d6-65ba-4749-8f06-35f71ec3b4d9,player,curtis34,Active,2021-03-27,2021-07-30,-4,20,1,-2,0,1,14,1185,119,17,1620377451,1622813843,121,545,5,70
45a2f202-0410-4944-8e28-08c6068caf5b,player,connie90,Inactive,2016-12-31,2017-12-03,3,13,6,0,1,1,18,800,374,20,1621439022,1623021474,210,398,15,69
a1ff8a90-0101-4985-80cd-23cd1a447884,player,thompsonjeffrey,Active,2019-09-10,2020-01-23,9,5,1,0,0,0,10,1240,268,15,1623967534,1621851385,145,536,14,24
e19d2ac3-e464-413c-928e-365bfe269a5c,player,charles82,Active,2019-06-16,2021-08-03,-7,15,3,0,1,1,17,1079,428,18,1619199851,1622837863,198,522,7,68
188ec5a3-39ef-4b51-b534-3829de8db36b,player,haleyweiss,Active,2017-01-08,2020-12-18,-6,11,0,2,1,0,19,785,361,12,1621989496,1620897797,249,487,13,30
a1b82853-abd5-4a32-8fb6-182ff7a51e7d,player,michael04,Active,2020-01-28,2020-03-03,-3,9,0,1,1,1,19,931,499,14,1619996613,1619686818,77,630,12,56
5948b8e8-88b5-4327-8449-3fb1ec2eaff5,player,beth48,Active,2017-09-11,2020-03-14,1,6,3,0,1,0,25,561,489,12,1621380312,1620228436,248,467,4,71
84576bf8-9c37-48ea-8287-1a2c98883fb8,player,gtaylor,Active,2017-07-30,2021-02-05,-44,14,0,0,0,1,14,1041,459,13,1621112465,1620005798,215,461,7,60
384ca4a3-9046-468f-b89a-5344b322fcbc,player,monica64,Active,2021-05-18,2021-07-18,-35,5,2,-1,0,1,9,1040,303,17,1620885621,1619558916,168,539,11,54
35ca896b-8330-4f80-b2eb-7817601fe373,player,hortonandrew,Active,2016-11-06,2020-07-17,37,16,3,-1,1,1,13,924,335,20,1619854872,1621186768,280,474,4,72
70d744ca-c41e-41c5-9822-daaccb87a016,player,debrawilliams,Active,2018-05-07,2020-02-10,5,13,0,0,1,0,10,1347,524,12,1621731610,1620947373,306,346,11,67
b2da7ac2-d760-43eb-9844-1c0ec81e3d01,player,christiandavis,Active,2016-12-06,2020-03-10,24,3,0,0,0,2,18,627,323,12,1623360694,1621559348,105,558,12,63
0af71128-c3bc-4db0-870b-aec98183c170,player,ppatterson,Active,2020-02-17,2021-04-22,-2,23,6,0,1,1,14,949,296,16,1618811254,1620120762,191,551,8,62
29f842ac-f75a-4717-91f7-3424ecc4506b,player,iharrell,Active,2017-11-06,2018-09-29,0,16,0,1,1,0,16,1317,335,15,1621877960,1620558427,262,388,5,62
70fb62ee-e64e-4c01-9f6a-68bb5ca79e62,player,keith10,Active,2016-12-19,2017-05-17,40,11,1,-1,0,0,19,1086,80,11,1619375446,1620467528,191,417,12,69
438814b9-8e84-4bc4-b856-44d76682059d,player,randallbaker,Active,2017-02-27,2019-06-08,-14,4,0,2,0,0,15,1035,312,15,1621606656,1620919620,164,607,0,50
8ae4997a-d900-4f72-8ed4-74149d46ffc5,player,michelle30,Active,2021-01-11,2021-02-17,7,7,7,1,1,0,14,823,514,16,1619174081,1622192624,193,420,8,73
bc70d728-c135-44e9-a76a-7a7d0ebcb4d5,player,christopherwade,Active,2020-05-28,2021-03-23,31,2,1,0,0,0,7,715,301,19,1621338974,1618691560,104,497,7,71
74288628-f39f-4769-8096-2eb973b3096d,player,harrellsherri,Active,2017-04-03,2018-09-04,42,9,3,-1,0,0,12,1033,294,20,1619281786,1622932076,249,419,11,53
cb5a6489-9533-4d07-b1c1-72399e70599d,player,david92,Active,2018-04-20,2019-08-27,32,3,2,0,0,0,25,876,544,13,1621508971,1620899772,252,579,11,72
2182f599-083d-4629-a16a-ac8bc1b6607e,player,christinamcclure,Active,2020-01-28,2021-07-05,-19,2,2,0,0,0,21,787,415,17,1620437884,1623149953,251,428,16,62
ac27b335-1802-4006-9544-409dd603ceac,player,martinsantos,Active,2016-09-17,2018-03-03,42,5,0,-1,0,2,10,792,374,17,1619379098,1620086097,101,533,15,83
6a916f4f-27cf-4fe7-bdca-ff6cc1781443,player,troyleonard,Active,2019-10-30,2019-12-11,-23,2,0,0,1,1,24,981,417,17,1622857839,1620881199,88,386,4,71
d63a7a5c-d659-4245-bed1-7d0e63459f0d,player,williamcox,Active,2017-08-17,2019-07-06,-1,12,1,0,0,1,10,824,493,11,1621556546,1620340926,140,434,5,53
f7fcd977-f878-4742-85a3-f2ccedb63de1,player,jane16,Active,2018-09-08,2020-06-30,0,0,0,-2,0,0,12,839,330,15,1622477428,1620372732,130,444,4,63
84983671-b42e-47a8-9827-409fd7b42e0e,player,kevincastro,Active,2020-08-25,2021-01-30,-16,8,0,0,1,0,16,781,220,12,1622301294,1622188710,195,377,11,61
74825176-3f17-467f-b316-229c6e85cb63,player,rebeccarussell,Active,2019-09-05,2020-05-16,32,4,2,0,1,0,11,925,532,21,1618885427,1621278581,249,512,9,58
6a314cc0-f869-45a5-b0d0-2529d6b19752,player,ricky64,Active,2016-12-16,2019-10-06,-65,15,3,2,0,0,14,955,603,12,1619948427,1619865093,180,565,9,45
18dc2873-f990-4806-bcaa-697d96dca2c4,player,joshuahale,Active,2018-11-21,2019-11-02,27,1,4,1,0,0,22,961,438,16,1622998630,1621328007,164,470,7,52
4f09ba20-41aa-4306-b05e-06173c673f83,player,loweryanna,Active,2020-06-14,2020-12-15,16,12,0,0,0,0,14,879,147,15,1622025108,1621037875,270,493,3,68
242ae22b-cd05-439a-860a-f0084bcd6398,player,schultzmichele,Active,2016-09-21,2020-07-09,-23,8,0,0,0,0,12,909,209,23,1621560897,1620100166,247,256,8,70
7d49258d-f7bc-4ee7-8c99-466357467398,player,jacobsondaniel,Active,2021-07-08,2021-07-27,-31,12,1,2,0,0,19,1132,273,22,1620655841,1622958341,153,278,11,62
5f867ee9-0775-4843-b7ec-0e3585f2a461,player,brandonlambert,Active,2017-11-28,2020-01-01,-1,0,4,1,0,1,10,704,355,16,1622231383,1620585699,135,577,6,59
22ea68b0-cff9-44a0-91d2-e33f7ae70cb1,player,housealejandra,Active,2018-11-05,2019-08-13,30,8,1,0,1,0,13,931,74,15,1621733692,1619733641,161,482,10,65
798c9d71-2a94-4947-af1e-bea5eeabb4a4,player,pgomez,Active,2021-02-17,2021-04-11,-9,3,6,0,0,1,20,846,401,15,1621710888,1620043796,273,414,9,59
ff41f179-35dc-49fe-a613-cca1c48bb797,player,crodgers,Active,2021-01-28,2021-06-22,-7,5,0,0,0,0,15,1077,532,19,1620886142,1618755766,214,547,1,58
8bf5bb3b-c208-4acd-b69b-ef96ac199a39,player,samuelgonzales,Active,2016-09-04,2020-08-29,-23,11,2,0,0,2,17,971,480,16,1619934811,1620061540,200,436,15,79
3c972911-3b71-4e16-a2b8-f5bc9d63b66e,player,stewartdarryl,Active,2018-01-18,2019-05-08,3,5,7,0,0,1,13,824,433,8,1621121114,1619221095,156,626,7,54
67f93118-ae00-4d71-91e2-4dfff0b24f54,player,usnow,Active,2018-09-23,2019-02-18,-37,9,1,0,0,1,14,1009,283,13,1618962943,1620777492,134,448,13,62
122d1d88-d190-4c3b-ab2d-874d11248022,player,kbuchanan,Active,2019-12-06,2020-06-21,21,8,5,1,0,1,11,1146,423,14,1621550061,1620048281,198,418,5,66
b63ec434-ad9c-46c9-adea-cc4336aa47d3,player,shannon03,Active,2019-07-27,2021-01-04,11,6,2,0,0,0,7,1138,559,10,1620415158,1619059018,186,493,10,64
5f7df1e3-734f-4a04-a9e4-60fc265646e4,player,uherring,Active,2017-12-11,2018-02-22,-42,7,0,0,0,0,13,1586,334,14,1622580862,1622384672,159,336,11,43
e9969544-295e-4650-90cb-50509e26bc3f,player,davidstone,Active,2018-02-20,2019-01-31,21,6,0,2,0,0,14,1102,367,15,1620490645,1621438182,192,504,11,47
cfaa6cd2-ed34-412f-9b2e-9d3a072668a8,player,santossamantha,Active,2021-06-01,2021-07-14,12,5,2,-1,1,0,18,787,609,14,1620722979,1622568460,187,613,9,53
46ec3ed3-3c6a-4ee4-81d3-42cf01568ec8,player,jmckay,Active,2020-06-05,2020-06-17,-6,1,0,0,0,1,19,1239,433,8,1619058026,1621339857,87,509,2,57
d8007aeb-0de2-4663-82fc-ed9063d53d12,player,williamsmichelle,Active,2017-11-22,2019-05-30,-8,1,1,0,0,1,16,1474,491,17,1621149044,1622001103,131,686,9,70
a1e4d1f7-ecf6-45dd-9ae1-b9ede39b2704,player,angelacochran,Active,2020-10-26,2021-03-16,-25,1,3,1,0,0,13,1220,261,16,1620726722,1622432089,188,595,7,51
120a6638-e2f9-40b1-89e6-60951d8b2489,player,bjackson,Active,2021-07-12,2021-08-11,9,15,3,0,0,0,13,1122,596,19,1621123255,1621728107,169,550,18,55
10534fa5-6488-49f0-9684-f105223ab470,player,curtisjohnson,Active,2020-03-07,2020-07-20,-36,10,3,0,0,1,12,1027,299,13,1621218262,1621083910,107,456,7,55
6506dbac-efc8-4316-b8e2-14e8ddf90abf,player,michael20,Active,2019-11-19,2020-06-05,-35,10,0,2,0,1,14,998,342,9,1620462115,1621039276,193,543,2,59
f31614f4-f029-495a-bf5a-5a4def9478b6,player,yolandalee,Active,2019-09-14,2020-12-04,33,5,1,-1,0,0,15,1366,245,20,1620514514,1620433202,218,630,4,81
143fcfd9-2577-425a-944c-0a357557372a,player,wbrooks,Active,2018-11-07,2021-03-04,68,12,4,2,0,1,12,902,473,11,1620217812,1622355333,180,517,15,54
d2783437-33dc-493e-8f69-a01c83e65124,player,gallegosjeremy,Active,2021-08-11,2021-08-11,22,4,0,0,0,0,19,872,275,15,1622294399,1621408346,222,612,13,64
9f920bbb-532f-4bdd-af5c-650be1b4032c,player,vserrano,Active,2016-11-05,2019-11-19,-8,4,1,0,0,0,18,688,285,9,1622942321,1623245592,9,305,7,49
1cd436c7-7b44-4f97-83dc-c05142bf6308,player,tiffanychapman,Active,2020-12-11,2021-06-01,-9,9,0,-1,0,0,16,957,452,15,1620361340,1622504389,227,569,15,68
e5f09f0e-3405-4114-94b9-88ba5b6d7e07,player,jackie39,Active,2021-08-07,2021-08-08,-46,1,2,0,0,0,11,1186,491,9,1621653989,1621856482,205,507,20,53
9890c100-5d00-4ac0-a21b-b572bfd3678e,player,lwoodard,Active,2020-02-17,2020-07-12,-25,5,3,-1,0,0,15,754,325,15,1621856602,1621059719,231,477,8,59
e0f2f5e8-96ce-47ad-96da-c1ad8264db4f,player,stevenlawson,Active,2018-02-24,2019-09-05,-23,0,0,3,0,0,9,1068,330,17,1621749271,1621059623,214,614,11,53
bb3d5363-903d-4f67-bdcf-d4b8be53f783,player,shortrobert,Active,2016-10-09,2018-05-03,-18,10,0,0,0,1,0,905,267,14,1621808226,1621208561,93,414,21,61
3015f9d8-ada4-49f3-ac77-7f6cf1a4746c,player,brandon76,Active,2018-05-13,2020-12-24,27,4,2,0,0,0,14,857,264,8,1623623702,1624097811,236,345,9,60
d99fb7c1-4090-4ee1-b841-25188e191e68,player,hollandjennifer,Active,2018-04-25,2018-06-28,19,5,1,1,0,1,16,1141,388,17,1620752432,1621916480,164,456,15,78
20b8bf72-28f4-4a1f-9786-96aad3685476,player,joliver,Active,2017-11-26,2021-08-04,-3,2,0,3,0,0,9,1016,330,16,1621626338,1622751099,210,365,3,43
1d898d39-7a13-4c55-9536-8826e13578cc,player,bartonscott,Active,2021-06-18,2021-08-03,-7,7,8,0,0,1,14,827,412,13,1620412398,1620220574,249,587,11,52
a83a1842-b630-475b-a186-40fa10fefeb1,player,jonesbreanna,Active,2021-02-18,2021-06-15,21,17,1,-1,0,0,14,965,482,16,1621710793,1619753812,231,492,6,67
9f9bac6a-bb56-476e-8698-61661a220d6b,player,whuber,Active,2020-11-04,2020-11-13,-1,4,1,1,0,0,19,1448,521,15,1620100096,1621546662,236,411,11,62
cf0e5d5b-cd76-4444-9aa4-21ae396105fb,player,fflowers,Active,2019-09-07,2021-03-03,13,6,2,-1,0,1,19,760,211,15,1620526334,1622666820,221,651,7,42
3a782b34-ff5c-4f8b-b4e2-ec9b7b793398,player,millernicholas,Active,2021-03-27,2021-06-13,-65,0,0,2,0,0,15,1246,258,10,1620893073,1623838475,133,540,12,54
224e6de2-9827-4735-9d95-f09e34b53070,player,wmurphy,Active,2020-01-08,2021-02-09,-38,6,3,0,1,0,20,968,412,17,1623997095,1620981495,227,566,7,70
018d2ac7-2922-44d3-b4f0-6d3a0e7cc658,player,ymarshall,Active,2017-12-24,2019-11-12,18,21,1,1,0,1,4,919,511,15,1623707547,1623130041,216,547,12,71
94e2d244-142c-4678-b875-9a43583b96ea,player,dorseyelizabeth,Active,2017-06-12,2017-12-11,11,3,5,0,0,1,17,905,289,20,1621969792,1622022400,73,361,10,69
7a27ee7f-c489-44b8-8f1a-0d67d8d11998,player,hintonjustin,Active,2018-04-10,2020-10-08,-9,5,2,2,0,0,14,931,427,11,1622862014,1622160988,69,398,6,43
473b6df1-7990-48a4-85d7-9293fc095311,player,sandra74,Active,2021-08-02,2021-08-05,69,2,0,0,1,0,9,1145,218,14,1621158971,1620534788,203,688,8,64
daf9921b-ef74-4cb5-8a55-2362943d82bd,player,nathanfrancis,Active,2017-04-14,2021-06-18,12,1,0,0,0,0,20,810,198,12,1621784053,1620298801,161,640,8,44
56e40244-75c7-4124-ba0d-b4721242ee35,player,turnercandice,Active,2021-01-03,2021-04-08,26,2,0,1,1,1,14,774,156,15,1621668537,1619465141,146,342,4,61
93087984-a828-40ef-91e6-644036ec68a9,player,lmitchell,Active,2019-01-06,2021-04-20,-81,16,1,0,1,0,18,1193,456,18,1618822725,1621673350,255,361,7,74
beefb564-09c5-4f79-9ec6-34dfd1d90d7d,player,john98,Active,2019-11-04,2019-12-19,7,1,2,0,1,2,14,652,441,21,1620812850,1620098046,195,463,1,48
096a9dfd-c7df-4e59-befa-4a8eb175f99a,player,austinrodriguez,Active,2017-12-02,2018-06-23,0,6,1,0,0,0,18,724,283,15,1620976117,1620414953,177,351,1,57
8c2b6ffe-fd24-4953-a95b-fb8152a5f27e,player,bishoperin,Active,2019-11-03,2021-04-11,30,19,1,0,1,0,12,619,215,17,1620716348,1621293267,153,484,5,51
f92f3a0c-9e7b-4d48-a9a7-6aa057c32c81,player,craig48,Active,2018-10-22,2020-04-27,-33,4,5,-2,0,2,20,981,472,23,1623337933,1621539862,183,542,15,61
a22cf6f9-8cbf-4308-b50e-6a635d9d41a2,player,logan54,Active,2020-06-26,2021-04-27,7,0,7,1,1,0,11,688,390,15,1623348700,1622867950,205,346,11,73
0b8ac227-c836-49d1-bf12-fac6fa8a4d54,player,kim62,Active,2021-03-28,2021-06-19,-20,0,0,-1,0,0,10,1292,277,12,1622564955,1622585915,96,691,8,77
4701ab49-66b8-4db6-a1e8-49a64e8fa8e4,player,sandra98,Active,2020-08-15,2021-06-17,43,24,3,1,0,0,18,1080,307,11,1620210332,1622963277,92,353,19,44
